gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Thermal,Caribe,COMBUSTOLEO,2034,310.8419307212776,2890829.955707882,323905.86705804226,178.0,20395980.66718305,25493160.0,156.9285408493696,0.19934965543153094,0.0,0.0
Thermal,Caribe,COMBUSTOLEO,2035,309.69052573203345,2880121.8893079115,322703.22149268864,178.0,20395980.66718305,25493160.0,157.47741213978767,0.19861123450056012,0.0,0.0
Thermal,Caribe,GASIMPOR,2023,4749.296051692106,33625016.045980096,1862127.0506140422,835.0,95661453.12922928,119588700.0,52.40253849547634,0.6492899203910132,0.0,0.0
Thermal,Caribe,GASIMPOR,2024,1070.147470135202,7827031.056709254,526109.4478437273,887.0,101778213.32931766,127036140.0,221.12969566346757,0.13772599009219955,0.0,0.0
Thermal,Caribe,GASIMPOR,2025,1073.3402056509533,7849820.935710965,527318.7628749419,887.0,101778213.32931766,127036140.0,220.49316052732587,0.1381368892180498,0.0,0.0
Thermal,Caribe,GASIMPOR,2026,1070.1155201508905,7826868.604272465,526188.4438198432,887.0,101778213.32931766,127036140.0,221.13614603049842,0.13772187818861104,0.0,0.0
Thermal,Caribe,GASIMPOR,2027,1072.2183522575472,7841980.410365514,527057.6805504707,887.0,101778213.32931766,127036140.0,220.7165483051145,0.1379925087717496,0.0,0.0
Thermal,Caribe,GASIMPOR,2028,1069.275000331621,7821342.134535796,526089.850880039,887.0,101778213.32931766,127036140.0,221.30480502252848,0.13761370485032673,0.0,0.0
Thermal,Caribe,GASIMPOR,2029,1070.8791930607495,7832624.744657863,526655.5813015784,887.0,101778213.32931766,127036140.0,220.98382301891536,0.13782016147250611,0.0,0.0
Thermal,Caribe,GASIMPOR,2030,1074.894776799888,7861178.8756925035,528180.4426601008,887.0,101778213.32931766,127036140.0,220.18483791467136,0.13833695963510056,0.0,0.0
Thermal,Caribe,GASIMPOR,2031,1076.3611259911554,7871622.2899293015,528753.3760456999,887.0,101778213.32931766,127036140.0,219.89457804070847,0.13852567605019678,0.0,0.0
Thermal,Caribe,GASIMPOR,2032,1078.1424882031156,7884325.195285628,529452.7809552989,887.0,101778213.32931766,127036140.0,219.5430391757371,0.13875493405547343,0.0,0.0
Thermal,Caribe,GASIMPOR,2033,1078.2854493772425,7885436.333678715,529562.2736941088,887.0,101778213.32931766,127036140.0,219.51496220198555,0.13877333289283075,0.0,0.0
Thermal,Caribe,GASIMPOR,2034,1075.8108914863265,7868045.216661688,528740.9056053373,887.0,101778213.32931766,127036140.0,220.00372037410966,0.138454861892265,0.0,0.0
Thermal,Caribe,GASIMPOR,2035,1081.5692153471985,7908889.64185447,530894.7204993044,887.0,101778213.32931766,127036140.0,218.87017456869899,0.13919594746891917,0.0,0.0
Thermal,Caribe,GASNACIO,2023,2919.23316907556,20668170.837054964,1240725.7169179253,1526.0,288810279.44741637,218553720.0,180.8804366427792,0.21837863404755614,0.0,0.0
Thermal,Caribe,GASNACIO,2024,1278.3884354868496,9050990.123246895,566844.9016787483,1526.0,288810279.44741637,218553720.0,403.95780752975645,0.09563221029453323,0.0,0.0
Thermal,Caribe,GASNACIO,2025,1282.7831990842344,9082105.04951638,568722.4424925001,1526.0,288810279.44741637,218553720.0,402.59812013878746,0.09596096871010806,0.0,0.0
Thermal,Caribe,GASNACIO,2026,1275.3773533863273,9029671.661975197,565560.117717941,1526.0,288810279.44741637,218553720.0,404.89480994647215,0.09540696073136613,0.0,0.0
Thermal,Caribe,GASNACIO,2027,1277.7928718273217,9046773.532537438,566597.3401547935,1526.0,288810279.44741637,218553720.0,404.14278743115455,0.09558765805395382,0.0,0.0
Thermal,Caribe,GASNACIO,2028,1270.5585716828807,8995554.687514795,563553.9784799849,1526.0,288810279.44741637,218553720.0,406.4035815767253,0.09504648285747802,0.0,0.0
Thermal,Caribe,GASNACIO,2029,1272.9268727869332,9012322.259331487,564529.5946891997,1526.0,288810279.44741637,218553720.0,405.6606335729237,0.09522364799988427,0.0,0.0
Thermal,Caribe,GASNACIO,2030,1279.6381324235278,9059837.977558576,567372.3166758659,1526.0,288810279.44741637,218553720.0,403.5702159382444,0.09572569618421692,0.0,0.0
Thermal,Caribe,GASNACIO,2031,1281.768727195505,9074922.588544175,568274.3226008997,1526.0,288810279.44741637,218553720.0,402.9111579012564,0.09588507926500062,0.0,0.0
Thermal,Caribe,GASNACIO,2032,1284.3200139185676,9092985.69854346,569358.3593856423,1526.0,288810279.44741637,218553720.0,402.12484392437875,0.09607593298492546,0.0,0.0
Thermal,Caribe,GASNACIO,2033,1283.7455035327355,9088918.165011767,569123.6328879248,1526.0,288810279.44741637,218553720.0,402.3016370388078,0.0960329556734064,0.0,0.0
Thermal,Caribe,GASNACIO,2034,1278.2397942370842,9049937.743198557,566806.6224168132,1526.0,288810279.44741637,218553720.0,404.0039588180995,0.09562109091104898,0.0,0.0
Thermal,Caribe,GASNACIO,2035,1288.0330194314965,9119273.777574994,570943.7872858203,1526.0,288810279.44741637,218553720.0,400.98605038320636,0.09635369122661509,0.0,0.0
Thermal,Nordeste,CARBON,2023,247.73876687468896,2078802.7553212845,246014.75468416468,686.0,137854894.50943986,98248920.0,961.4265069190342,0.04122548272606216,0.0,0.0
Thermal,Nordeste,CARBON,2024,830.8732662695577,6971947.334014194,822758.1535665396,686.0,137854894.50943986,98248920.0,292.5545588135384,0.13826318713965507,0.0,0.0
Thermal,Nordeste,CARBON,2025,829.3095839260059,6958826.306549538,821108.1250360975,686.0,137854894.50943986,98248920.0,293.09035555252467,0.13800297933989739,0.0,0.0
Thermal,Nordeste,CARBON,2026,831.461003735329,6976879.102580996,823214.1852992271,686.0,137854894.50943986,98248920.0,292.3536912975878,0.13836099081022418,0.0,0.0
