timestamp,Tech,GeneReal
2023_Q2_labor_2h,Wind,20.233471666666667
2023_Q2_labor_3h,Hydro,1921.9462124472575
2023_Q2_labor_3h,Run of River,183.73299675159237
2023_Q2_labor_3h,Solar,0.0001825
2023_Q2_labor_3h,Thermal,263.26867794344474
2023_Q2_labor_3h,Wind,19.142159615384614
2023_Q2_labor_4h,Hydro,1897.9674032911394
2023_Q2_labor_4h,Run of River,182.76607981012657
2023_Q2_labor_4h,Solar,0.00027749999999999997
2023_Q2_labor_4h,Thermal,257.7736194615385
2023_Q2_labor_4h,Wind,18.799191447368422
2023_Q2_labor_5h,Hydro,1946.6947659493671
2023_Q2_labor_5h,Run of River,185.62557727848102
2023_Q2_labor_5h,Solar,0.00075
2023_Q2_labor_5h,Thermal,256.1601845128205
2023_Q2_labor_5h,Wind,18.103873733333334
2023_Q2_labor_6h,Hydro,2065.844609578059
2023_Q2_labor_6h,Run of River,192.36057626582277
2023_Q2_labor_6h,Solar,0.5560093220338983
2023_Q2_labor_6h,Thermal,257.2908679539642
2023_Q2_labor_6h,Wind,17.848602465753423
2023_Q2_labor_7h,Hydro,2089.253869113924
2023_Q2_labor_7h,Run of River,216.394295
2023_Q2_labor_7h,Solar,20.31659837837838
2023_Q2_labor_7h,Thermal,257.716784168798
2023_Q2_labor_7h,Wind,16.711144246575344
2023_Q2_labor_8h,Hydro,2199.574817299578
2023_Q2_labor_8h,Run of River,238.98911018987343
2023_Q2_labor_8h,Solar,38.34797191111112
2023_Q2_labor_8h,Thermal,261.3598340769231
2023_Q2_labor_8h,Wind,17.13910589041096
2023_Q2_labor_9h,Hydro,2332.3067818987342
2023_Q2_labor_9h,Run of River,241.8852744936709
2023_Q2_labor_9h,Solar,61.24017606694561
2023_Q2_labor_9h,Thermal,270.0105037595908
2023_Q2_labor_9h,Wind,17.527179459459457
2023_Q3_holidays_0h,Hydro,1830.8503489743591
2023_Q3_holidays_0h,Run of River,186.03315384615385
2023_Q3_holidays_0h,Thermal,409.99263199999996
2023_Q3_holidays_0h,Wind,18.93491076923077
2023_Q3_holidays_10h,Hydro,1760.9020643589745
2023_Q3_holidays_10h,Run of River,213.3242803846154
2023_Q3_holidays_10h,Solar,83.98021176470587
2023_Q3_holidays_10h,Thermal,355.28251507692306
2023_Q3_holidays_10h,Wind,17.888526923076924
2023_Q3_holidays_11h,Hydro,1817.5642553846153
2023_Q3_holidays_11h,Run of River,214.26378923076922
2023_Q3_holidays_11h,Solar,99.04781666666666
2023_Q3_holidays_11h,Thermal,365.05771076923077
2023_Q3_holidays_11h,Wind,18.566558461538463
2023_Q3_holidays_12h,Hydro,1887.5439110256411
2023_Q3_holidays_12h,Run of River,210.67451576923077
2023_Q3_holidays_12h,Solar,102.68795784313727
2023_Q3_holidays_12h,Thermal,373.66116875
2023_Q3_holidays_12h,Wind,19.976539230769227
2023_Q3_holidays_13h,Hydro,1939.9312892307692
2023_Q3_holidays_13h,Run of River,191.65221038461536
2023_Q3_holidays_13h,Solar,101.79492599999999
2023_Q3_holidays_13h,Thermal,376.290945625
2023_Q3_holidays_13h,Wind,22.950033076923077
2023_Q3_holidays_14h,Hydro,1944.2503997435897
2023_Q3_holidays_14h,Run of River,186.8469796153846
2023_Q3_holidays_14h,Solar,93.9831806
2023_Q3_holidays_14h,Thermal,379.5294003125
2023_Q3_holidays_14h,Wind,25.65026076923077
2023_Q3_holidays_15h,Hydro,1912.9338694871794
2023_Q3_holidays_15h,Run of River,186.51988346153848
2023_Q3_holidays_15h,Solar,83.6775442
2023_Q3_holidays_15h,Thermal,380.08129171875
2023_Q3_holidays_15h,Wind,25.93675
2023_Q3_holidays_16h,Hydro,1904.7552674358974
2023_Q3_holidays_16h,Run of River,185.03106615384615
2023_Q3_holidays_16h,Solar,63.407951000000004
2023_Q3_holidays_16h,Thermal,384.54559828125
2023_Q3_holidays_16h,Wind,25.425158461538462
2023_Q3_holidays_17h,Hydro,1901.7130817948719
2023_Q3_holidays_17h,Run of River,188.26491653846153
2023_Q3_holidays_17h,Solar,37.83697843137255
2023_Q3_holidays_17h,Thermal,387.80861
2023_Q3_holidays_17h,Wind,26.08794
2023_Q3_holidays_18h,Hydro,1904.8997017948718
2023_Q3_holidays_18h,Run of River,190.93346192307692
2023_Q3_holidays_18h,Solar,11.35824659574468
2023_Q3_holidays_18h,Thermal,401.3497596875
2023_Q3_holidays_18h,Wind,27.182099166666664
2023_Q3_holidays_19h,Hydro,2091.8463723076925
2023_Q3_holidays_19h,Run of River,211.32538153846156
2023_Q3_holidays_19h,Solar,0.13576757575757578
2023_Q3_holidays_19h,Thermal,423.0741234375
2023_Q3_holidays_19h,Wind,23.675211538461536
2023_Q3_holidays_1h,Hydro,1828.2732079487178
2023_Q3_holidays_1h,Run of River,180.97756384615383
2023_Q3_holidays_1h,Solar,0.00015
2023_Q3_holidays_1h,Thermal,404.543712
2023_Q3_holidays_1h,Wind,21.516714615384615
2023_Q3_holidays_20h,Hydro,2208.67667
2023_Q3_holidays_20h,Run of River,227.77691153846155
2023_Q3_holidays_20h,Solar,2e-05
2023_Q3_holidays_20h,Thermal,428.19621453125
2023_Q3_holidays_20h,Wind,22.814206923076924
2023_Q3_holidays_21h,Hydro,2178.2271864102563
2023_Q3_holidays_21h,Run of River,226.15926000000002
2023_Q3_holidays_21h,Solar,0.00013000000000000002
2023_Q3_holidays_21h,Thermal,428.209093125
2023_Q3_holidays_21h,Wind,22.135094615384617
2023_Q3_holidays_22h,Hydro,2097.64150025641
2023_Q3_holidays_22h,Run of River,221.22971730769228
