timestamp,Tech,GeneReal
2023_Q2_labor_3h,Wind,19.142159615384614
2023_Q2_labor_4h,Hydro,5693.902209873418
2023_Q2_labor_4h,Run of River,365.53215962025314
2023_Q2_labor_4h,Solar,0.00027749999999999997
2023_Q2_labor_4h,Thermal,1272.553311265823
2023_Q2_labor_4h,Wind,18.799191447368422
2023_Q2_labor_5h,Hydro,5840.084297848101
2023_Q2_labor_5h,Run of River,371.25115455696204
2023_Q2_labor_5h,Solar,0.00075
2023_Q2_labor_5h,Thermal,1264.5882526582277
2023_Q2_labor_5h,Wind,18.103873733333334
2023_Q2_labor_6h,Hydro,6197.533828734177
2023_Q2_labor_6h,Run of River,384.72115253164554
2023_Q2_labor_6h,Solar,0.5655956896551724
2023_Q2_labor_6h,Thermal,1273.426954050633
2023_Q2_labor_6h,Wind,17.848602465753423
2023_Q2_labor_7h,Hydro,6267.761607341772
2023_Q2_labor_7h,Run of River,432.78859
2023_Q2_labor_7h,Solar,28.546106582278483
2023_Q2_labor_7h,Thermal,1275.5349697468355
2023_Q2_labor_7h,Wind,16.711144246575344
2023_Q2_labor_8h,Hydro,6598.7244518987345
2023_Q2_labor_8h,Run of River,477.97822037974686
2023_Q2_labor_8h,Solar,109.21890734177217
2023_Q2_labor_8h,Thermal,1290.2574087341773
2023_Q2_labor_8h,Wind,17.13910589041096
2023_Q2_labor_9h,Hydro,6996.920345696202
2023_Q2_labor_9h,Run of River,483.7705489873418
2023_Q2_labor_9h,Solar,185.27091240506329
2023_Q2_labor_9h,Thermal,1336.381100886076
2023_Q2_labor_9h,Wind,17.527179459459457
2023_Q3_holidays_0h,Hydro,5492.551046923078
2023_Q3_holidays_0h,Run of River,372.0663076923077
2023_Q3_holidays_0h,Thermal,2049.96316
2023_Q3_holidays_0h,Wind,18.93491076923077
2023_Q3_holidays_10h,Hydro,5282.706193076923
2023_Q3_holidays_10h,Run of River,426.6485607692308
2023_Q3_holidays_10h,Solar,329.4608307692307
2023_Q3_holidays_10h,Thermal,1776.4125753846154
2023_Q3_holidays_10h,Wind,17.888526923076924
2023_Q3_holidays_11h,Hydro,5452.692766153846
2023_Q3_holidays_11h,Run of River,428.52757846153844
2023_Q3_holidays_11h,Solar,388.57220384615385
2023_Q3_holidays_11h,Thermal,1825.2885538461537
2023_Q3_holidays_11h,Wind,18.566558461538463
2023_Q3_holidays_12h,Hydro,5662.631733076923
2023_Q3_holidays_12h,Run of River,421.34903153846153
2023_Q3_holidays_12h,Solar,402.8527576923077
2023_Q3_holidays_12h,Thermal,1839.5626769230769
2023_Q3_holidays_12h,Wind,19.976539230769227
2023_Q3_holidays_13h,Hydro,5819.793867692308
2023_Q3_holidays_13h,Run of River,383.3044207692307
2023_Q3_holidays_13h,Solar,391.5189461538461
2023_Q3_holidays_13h,Thermal,1852.5092707692309
2023_Q3_holidays_13h,Wind,22.950033076923077
2023_Q3_holidays_14h,Hydro,5832.751199230769
2023_Q3_holidays_14h,Run of River,373.6939592307692
2023_Q3_holidays_14h,Solar,361.4737715384615
2023_Q3_holidays_14h,Thermal,1868.4524323076923
2023_Q3_holidays_14h,Wind,25.65026076923077
2023_Q3_holidays_15h,Hydro,5738.801608461538
2023_Q3_holidays_15h,Run of River,373.03976692307697
2023_Q3_holidays_15h,Solar,321.8367084615384
2023_Q3_holidays_15h,Thermal,1871.1694361538462
2023_Q3_holidays_15h,Wind,25.93675
2023_Q3_holidays_16h,Hydro,5714.265802307693
2023_Q3_holidays_16h,Run of River,370.0621323076923
2023_Q3_holidays_16h,Solar,243.87673461538458
2023_Q3_holidays_16h,Thermal,1893.147560769231
2023_Q3_holidays_16h,Wind,25.425158461538462
2023_Q3_holidays_17h,Hydro,5705.139245384616
2023_Q3_holidays_17h,Run of River,376.52983307692307
2023_Q3_holidays_17h,Solar,148.43737692307693
2023_Q3_holidays_17h,Thermal,1909.2116184615384
2023_Q3_holidays_17h,Wind,26.08794
2023_Q3_holidays_18h,Hydro,5714.699105384615
2023_Q3_holidays_18h,Run of River,381.86692384615384
2023_Q3_holidays_18h,Solar,41.06443
2023_Q3_holidays_18h,Thermal,1975.87574
2023_Q3_holidays_18h,Wind,27.182099166666664
2023_Q3_holidays_19h,Hydro,6275.539116923077
2023_Q3_holidays_19h,Run of River,422.6507630769231
2023_Q3_holidays_19h,Solar,0.34464076923076925
2023_Q3_holidays_19h,Thermal,2082.826453846154
2023_Q3_holidays_19h,Wind,23.675211538461536
