load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2023_Q4_holidays_20h,5446.2,0,-2835.04,1257.29,0
Antioquia,2023_Q4_holidays_21h,5412.99,0,-2814.09,1241.99,0
Antioquia,2023_Q4_holidays_22h,5335.08,0,-2763.64,1207.72,0
Antioquia,2023_Q4_holidays_23h,5209.38,0,-2679.74,1154.55,0
Antioquia,2024_Q1_labor_0h,4209.1,0,-1753.41,1128.74,0
Antioquia,2024_Q1_labor_1h,4125.54,0,-1728.78,1060.27,0
Antioquia,2024_Q1_labor_2h,4084.47,0,-1718.43,1024.57,0
Antioquia,2024_Q1_labor_3h,4053.27,0,-1708.8,999.508,0
Antioquia,2024_Q1_labor_4h,4037.51,0,-1705.27,985.301,0
Antioquia,2024_Q1_labor_5h,4208.3,0,-1715.75,999.278,0
Antioquia,2024_Q1_labor_6h,4285.99,0,-1757.25,1042.95,0
Antioquia,2024_Q1_labor_7h,4409.87,0,-1867.09,1059.84,0
Antioquia,2024_Q1_labor_8h,4633.17,0,-2045.82,1113.44,0
Antioquia,2024_Q1_labor_9h,4868.98,0,-2226.45,1179.75,0
Antioquia,2024_Q1_labor_10h,5019.55,0,-2341.61,1222.24,0
Antioquia,2024_Q1_labor_11h,5135.57,0,-2421.08,1265.52,0
Antioquia,2024_Q1_labor_12h,5202.86,0,-2457.02,1301.15,0
Antioquia,2024_Q1_labor_13h,5169.69,0,-2426.16,1298.54,0
Antioquia,2024_Q1_labor_14h,5080.66,0,-2330.36,1306.37,0
Antioquia,2024_Q1_labor_15h,4943.86,0,-2178.87,1322.65,0
Antioquia,2024_Q1_labor_16h,4767.6,0,-2003.83,1320.61,0
Antioquia,2024_Q1_labor_17h,4576.13,0,-1830.22,1300.6,0
Antioquia,2024_Q1_labor_18h,4492.73,0,-1754.99,1269.38,0
Antioquia,2024_Q1_labor_19h,4427.82,0,-1789.58,1333.47,0
Antioquia,2024_Q1_labor_20h,4480.57,0,-1814.58,1363.61,0
Antioquia,2024_Q1_labor_21h,4449.69,0,-1810.98,1333.9,0
Antioquia,2024_Q1_labor_22h,4384.76,0,-1795.56,1280.05,0
Antioquia,2024_Q1_labor_23h,4293.39,0,-1773.69,1203.13,0
Antioquia,2024_Q1_holidays_0h,4313.08,0,-1765.56,1104.91,0
Antioquia,2024_Q1_holidays_1h,4310.06,0,-1770.61,1094.91,0
Antioquia,2024_Q1_holidays_2h,4258.11,0,-1745.2,1062.03,0
Antioquia,2024_Q1_holidays_3h,4216.48,0,-1729.01,1029.86,0
Antioquia,2024_Q1_holidays_4h,4193.7,0,-1716.58,1016.74,0
Antioquia,2024_Q1_holidays_5h,4359.44,0,-1725.3,1021.62,0
Antioquia,2024_Q1_holidays_6h,4411.08,0,-1760.07,1042.7,0
Antioquia,2024_Q1_holidays_7h,4497.81,0,-1840.27,1050.46,0
Antioquia,2024_Q1_holidays_8h,4707.14,0,-2006.22,1104.32,0
Antioquia,2024_Q1_holidays_9h,4958.22,0,-2197.85,1178.27,0
Antioquia,2024_Q1_holidays_10h,5124.14,0,-2322.45,1228.5,0
Antioquia,2024_Q1_holidays_11h,5248.53,0,-2411.21,1271.95,0
Antioquia,2024_Q1_holidays_12h,5308.38,0,-2446.45,1302.16,0
Antioquia,2024_Q1_holidays_13h,5270.96,0,-2411.78,1299.03,0
Antioquia,2024_Q1_holidays_14h,5151.03,0,-2304.45,1284.04,0
Antioquia,2024_Q1_holidays_15h,4983.21,0,-2153.05,1264.51,0
Antioquia,2024_Q1_holidays_16h,4808.78,0,-1986.98,1254.96,0
Antioquia,2024_Q1_holidays_17h,4637.42,0,-1832.71,1234.62,0
Antioquia,2024_Q1_holidays_18h,4578.59,0,-1778.71,1225.94,0
Antioquia,2024_Q1_holidays_19h,4542.62,0,-1831.9,1305.38,0
Antioquia,2024_Q1_holidays_20h,4590.31,0,-1857.8,1331.74,0
Antioquia,2024_Q1_holidays_21h,4550.63,0,-1848.58,1294.86,0
Antioquia,2024_Q1_holidays_22h,4482.91,0,-1830.68,1234.56,0
Antioquia,2024_Q1_holidays_23h,4406.48,0,-1808.75,1167.11,0
Antioquia,2024_Q2_labor_0h,4176.04,0,-1780.31,1103.75,0
Antioquia,2024_Q2_labor_1h,4112.64,0,-1762.63,1048.85,0
Antioquia,2024_Q2_labor_2h,4071.66,0,-1753.28,1012.5,0
Antioquia,2024_Q2_labor_3h,4039.59,0,-1743.83,986.437,0
Antioquia,2024_Q2_labor_4h,4021.95,0,-1737.12,973.288,0
Antioquia,2024_Q2_labor_5h,4191.96,0,-1747.68,988.182,0
Antioquia,2024_Q2_labor_6h,4276.05,0,-1801.03,1026.31,0
Antioquia,2024_Q2_labor_7h,4385.62,0,-1898.86,1040.83,0
Antioquia,2024_Q2_labor_8h,4602.01,0,-2067.01,1100.49,0
Antioquia,2024_Q2_labor_9h,4817.04,0,-2230.43,1164.32,0
Antioquia,2024_Q2_labor_10h,4973.16,0,-2351.51,1207.12,0
Antioquia,2024_Q2_labor_11h,5089.24,0,-2430.99,1250.78,0
Antioquia,2024_Q2_labor_12h,5151.91,0,-2464.99,1284.23,0
Antioquia,2024_Q2_labor_13h,5105.93,0,-2423.91,1278.49,0
Antioquia,2024_Q2_labor_14h,5013.23,0,-2326.94,1283.57,0
Antioquia,2024_Q2_labor_15h,4876,0,-2182.01,1292.76,0
Antioquia,2024_Q2_labor_16h,4722.81,0,-2031.1,1290.28,0
Antioquia,2024_Q2_labor_17h,4557.06,0,-1881.97,1271.08,0
Antioquia,2024_Q2_labor_18h,4457.33,0,-1805.42,1244.07,0
Antioquia,2024_Q2_labor_19h,4416.3,0,-1837.9,1312.79,0
Antioquia,2024_Q2_labor_20h,4464.11,0,-1858.99,1342.73,0
Antioquia,2024_Q2_labor_21h,4428.79,0,-1849.45,1313.8,0
Antioquia,2024_Q2_labor_22h,4359.02,0,-1831.72,1255.44,0
Antioquia,2024_Q2_labor_23h,4261.92,0,-1805.29,1175.8,0
Antioquia,2024_Q2_holidays_0h,4556.21,0,-1973.17,1135.03,0
Antioquia,2024_Q2_holidays_1h,4452.7,0,-1925.65,1064.04,0
Antioquia,2024_Q2_holidays_2h,4392.21,0,-1891.96,1030.06,0
Antioquia,2024_Q2_holidays_3h,4352.71,0,-1872.48,1004.68,0
Antioquia,2024_Q2_holidays_4h,4340.59,0,-1869.24,993.407,0
Antioquia,2024_Q2_holidays_5h,4529.84,0,-1887.39,1017.7,0
Antioquia,2024_Q2_holidays_6h,4654.33,0,-1968.45,1073.29,0
Antioquia,2024_Q2_holidays_7h,4747.9,0,-2045.66,1093.93,0
Antioquia,2024_Q2_holidays_8h,4944.01,0,-2193.64,1155.2,0
Antioquia,2024_Q2_holidays_9h,5148.15,0,-2349.62,1216.51,0
Antioquia,2024_Q2_holidays_10h,5304.81,0,-2475.86,1254.95,0
