timestamp,AMOYA,BARRANQUILL3,BARRANQUILL4,BETANIA,C_LLERAS_R,CALDERAS,CALIMA,CANDELARIA,CARTAGENA1,CARTAGENA2,CARTAGENA3,CHARQUITO,CHIVOR,CUCUANA,DARIO VALENC,EL QUIMBO,ELTESORITO,ESCUELAMINAS,ESMERALDA,FLORES 1,FLORES4,GUAJIRA1,GUAJIRA2,GUATAPE,GUAVIO,H_AguaFresca,H_Alejandria,H_Amaime,H_Amalfi,H_America,H_Asnazu,H_AuresBajo,H_AutCemNare,H_Ayura,H_Barrancas,H_Barroso,H_Bayona,H_Belmonte,H_CampestreC,H_Cantayus,H_Caracoli,H_Caruquia,H_Cascada,H_CascadaAbe,H_CascadaAnt,H_CascadaGra,H_Bello,H_Cauya,H_Chorrera,H_PalmasSanGil,H_Coconuco,H_Cocuyo,H_Coello,H_Currucucue,H_ElBosque,H_ElEden,H_ElLimonar,H_LAGUNETA,H_ElMolino,H_ElPopal,H_Florida,H_Frisolera,H_Guacaica,H_Guanaquita,H_Guaviomeno,H_Herradura,H_Inza,H_IquiraI,H_IquiraII,H_JuanGarcia,H_La_Vuelta,H_LaPita,H_LaRebusca,H_LasPalmas,H_Libertad,H_LuzMaI,H_LuzMaII,H_Magallo,H_Mirolindo,H_Mondomo,H_Montanitas,H_MorroAzul,H_Municipal,H_Naveta,H_Nima,H_Niquia,H_Nuevoliba,H_Oibita,H_Ovejas,H_Pajarito,H_Pastales,H_PaticoCab,H_Pocune,H_Porce3Meno,H_ProvidencI,H_Puente_Gui,H_Remedios,H_Rio_Recio,H_RioBobo,H_RioCali,H_RioFrioI,H_RioFrioII,H_RioFrioTam,H_RioGrande,H_RioMayo,H_RioMulato2,H_RioNegro,H_RioPalo,H_RioPiedras,H_RioSapuye,H_Rumor,H_Sajandi,H_SanAndres2,H_SanCancio,H_SanJose,H_SanJosMoII,H_SanMatias,H_SantaAna,H_SantaRita,H_Santiago,H_SBartolome,H_SFrancisPu,H_Silvia,H_Suba,H_Sueva2,H_TuluaAlto,H_TuluaBajo,H_Tunjita,H_Union,H_Urrao,H_Usaquen,H_AutGold,H_VentanaA,H_VentanaB,H_Violetas,H_Zeus,INSULA,ITUANGO,H_PAGUA,H_GUATRON,H_ALBAN,S_Dulima,S_Cauca,S_Ferch2,S_Salado,S_AutJeans,S_AutPintuco,S_Palmira3,S_Belmonte,S_Termotasajero,S_Victoria_I,S_Victoria_II,S_Flandes,S_BSLI,S_BSLII,S_BSLIII,S_Espinal,JAGUAS,LA TASAJERA,MERILECTRICA,MIEL I,PAIPA 1,PAIPA 2,PAIPA 3,PAIPA 4,PLAYAS,PORCE II,PORCE III,PRADO,PRADO4,PROELECTRIC1,PROELECTRIC2,RIOGRANDE 1,SALTO II,SALVAJINA,SAN CARLOS,SANFRANCISCO,SNMIGUEL,SOGAMOSO,T_AutArCairo,T_TermYopal1,TASAJERO 1,TASAJERO 2,TC_GECELCA3,TC_GECELCA32,TEBSAB,TEQUEND1-4,TERMO YOPAL2,TERMOCENTRO,TERMODORADA1,TERMOEMCALI,TERMONORTE,TERMOSIERRA,TERMOVALLE,TERMOYOPALG3,TERMOYOPALG4,TERMOYOPALG5,URRA,ZIPAEMG2,ZIPAEMG3,ZIPAEMG4,ZIPAEMG5,E_Jepirachi,E_Wesp01,E_GuajiraI,S_Cabelleros,S_Montelibano,S_Lanceros,S_SanFelipe,S_Cienaguero,S_Yuma,S_Tucanes,S_Paila,S_Aurora,S_Cerrito,S_Fundacion,S_Girasoles,S_Medin,S_PetaCesaII,S_BayuncaI,S_Palmira3_Franca,S_SalvadorI,S_SalvadorII,S_AutSolla,S_AutEncanto,S_Uruaco,S_Harinas,S_AutLevapan,S_AutGragas,S_Carmelo,S_PortonSol,S_Sierpe,S_Since,S_HeliosI,S_SolBolivar,S_Yumbo,S_TierraLind,S_Tolua,S_BSLlanos4,S_BSLlanos5,S_LaLoma,S_ParqueUrra,S_CaracoliI,S_Tepuy,S_El_Paso,TERMO_JAGUEY,TERMORUBIALE,S_LaMata,S_Escobal6,S_Union,S_Nabusimake,S_Guayepo,S_Sunnorte,E_Windpeshi,E_ParqueAlph,E_ParqueBeta,E_Camelia,E_CasaElec,E_Apoto,TermoCaribe3,DST_Surocciden,DST_Caribe,DST_Oriental,DST_Antioquia,DST_Nordeste,ITUANGO2,H_Antioquia,T_Surocciden,T_Caribe,T_Oriental,T_Antioquia,T_Nordeste,PV_Surocciden,PV_Caribe,PV_Oriental,PV_Antioquia,PV_Nordeste,E_Caribe,Bio_Surocciden,GEO_Surocciden
2034_Q4_labor_19h,108.992,12.3937,11.175,139.269,108.117,11.9686,136.3,24.8303,6.38173,7.40329,7.69805,16.4804,664.497,91.0959,148.356,235.211,19.4231,98.2751,86.3975,18.9421,23.0438,9.26636,9.09572,393.378,750.779,0,0,6.83915,0,0,0.404107,14.234,6.00208,0,2.09843,15.343,0.447276,2.03196,0.65871,0,3.51351,7.25576,1.77352,1.64233,1.91973,0,85.7314,0.403422,0,7.76479,2.20307,0.338633,0.922745,0.429356,1.58371,9.03943,16.5152,170.318,0,16.1026,15.9639,0.313057,0.728179,0,4.39321,10.7979,0.340776,1.90107,0,0,5.49335,1.03062,0,1.86678,0.442299,17.3391,0,0,2.34377,0.355827,0,11.9026,0.935953,3.27435,2.71176,13.3781,2.26409,15.8659,0.739036,7.98812,0.586275,0.872595,0.840781,1.63474,261.253,147.686,0,0.520912,1.82056,0.94072,0.945231,5.54788,0,0.31,14.0393,4.42313,5.96959,33.4124,0,1.15679,1.48596,2.09959,14.9555,1.00929,0.279447,0.756135,14.1126,4.37814,0.628279,0,15.7516,0.296449,0.290677,1.92078,3.63759,7.69254,7.50897,16,0.491157,0.773975,1.04702,0.0536908,1.99427,1.24513,0.417386,7.1803,13.111,811.733,453.587,419.865,234.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.5,225.682,16.2629,110.074,6.21345,8.08931,7.52711,10.2611,183.617,290.625,608.331,94.2637,5,15.4676,15.8363,0,92.4231,148.101,1026.8,112.487,91.9144,672.778,87.8179,4.97419,10.3239,9.4973,9.40188,9.70723,23.4295,12.3075,10.5594,21.1505,9.03697,15.7416,11.7811,18.5475,16.6992,15.364,15.5394,16.1614,225.232,6.73021,7.23607,6.65232,7.25369,0,9.09093,15.1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.912,27.6587,212.676,186.918,136.364,56.8183,14.9361,0,0,0,0,0,1145.4,225.603,212.628,263.667,231.118,207.886,235.215,0,0,0,0,0,4098.91,183.226,211.541
2034_Q4_labor_20h,108.857,12.391,11.1728,139.127,107.987,11.8112,136.101,24.8194,6.38072,7.40192,7.69659,16.4312,661.364,90.9878,147.939,234.409,19.4152,98.1724,86.3164,18.9343,23.0339,9.26438,9.0938,392.346,744.965,6.79064,0,6.82421,0,0.02697,0.407153,0,6.06896,12.3517,2.12985,14.885,0.455498,2.02829,0.66095,2.85059,0,7.16421,1.76369,1.60443,1.9041,0.865991,85.677,0.396969,10.2001,7.66723,2.28262,0.342796,0.925994,0.422098,1.58835,9.14213,16.6032,169.904,14.4962,0,13.776,0.315421,0.728088,0,4.42177,10.3633,0.334128,1.89274,0,0,5.18603,1.03719,0,1.87234,0.436402,17.3067,16.7795,0,2.40075,0.357618,0,12.0457,0.905094,3.33137,2.72092,13.2607,2.28779,15.8832,0.74409,8.01904,0.58495,0.888359,0.838091,1.64599,260.429,147.21,0,0.514071,1.81896,0.928886,0.93771,5.479,0,0.31,13.9356,4.50034,6.00389,34.2234,0,1.15675,1.45891,2.07007,0,1.00274,0.277351,0.719206,14.3411,4.32221,0.646311,1.34947,15.7407,0.299538,0.287331,1.92355,3.62048,7.36896,7.38806,15.5395,0.494726,0.772384,1.00899,0.0879303,1.98468,1.23843,0,7.28014,13.0761,807.853,452.546,419.158,233.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.244,225.233,16.2572,109.855,6.21253,8.08777,7.52579,10.2588,183.351,289.933,607.517,94.1606,5,15.464,15.8325,17.8062,92.3384,147.602,1025.38,112.278,91.8141,671.353,87.7623,4.97381,10.3215,9.49535,9.39985,9.70509,23.4198,12.2897,10.5576,21.1419,9.03497,15.736,11.7773,18.5401,16.693,15.3599,15.5353,16.1569,224.586,6.72919,7.23487,6.65131,7.25248,0,9.14582,15.3863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.863,27.6915,215.408,181.584,137.187,57.1614,14.9326,0,0,0,0,0,1109.91,225.291,212.308,263.196,230.745,207.602,234.804,0,0,0,0,0,4122.43,182.963,211.228
2034_Q4_labor_21h,108.228,12.3787,11.1624,138.394,107.367,11.2781,135.164,24.767,6.37606,7.39562,7.68984,16.205,644.647,90.4883,144.461,230.416,19.3789,97.6866,85.9516,18.899,22.9862,9.25485,9.08461,386.562,714.281,0,11.2961,6.85761,0.384089,0.0162913,0.406499,0,0,0,2.11431,14.1783,0.450215,2.02258,0.660008,2.84557,0,7.11052,1.73994,1.62059,1.90222,0,85.4378,0.394597,0,7.62366,2.26001,0.344681,0.931134,0.422757,1.61818,8.91029,16.5473,164.976,0,0,11.6416,0.311189,0.733666,0,4.5314,0,0.328251,1.89172,0,0,5.09725,1.03166,0.64222,1.87447,0.432781,0,16.4762,0,2.4747,0.360675,0,12.0784,0.889131,3.42932,2.71569,13.1641,2.40375,15.9791,0.754073,7.9321,0.582346,0.889464,0.838471,1.63987,253.857,142.196,0,0.506575,1.82019,0.894905,0.930378,5.49997,0,0.31,13.2142,4.48737,6.11568,33.3465,0,1.15744,1.38717,2.09605,0,0.989768,0.275292,0.698006,0,4.37105,0.662634,0,15.8018,0.300136,0.288068,1.92722,3.64267,7.45676,7.47724,14.2542,0.500138,0.773002,0.953952,0.106777,2.02696,1.22821,0.445545,7.37509,13.0474,787.565,446.47,414.946,229.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.006,223.032,16.2303,108.788,6.20809,8.08026,7.51934,10.2474,182.057,285.937,602.661,93.6881,5,15.4468,15.8145,0,91.9361,145.25,1017.83,111.291,91.3408,662.493,87.504,4.97213,10.31,9.48567,9.39005,9.69462,23.3715,12.1959,10.55,21.1006,9.02463,15.7071,11.7596,18.5035,16.6604,15.3418,15.5168,16.1371,220.411,6.72408,7.22868,6.64611,7.24625,0,9.08962,15.3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6758,163.078,215.386,174.66,136.344,56.8101,14.9163,0,0,0,0,0,1200,223.725,210.412,259.952,228.31,206.182,232,0,0,0,0,0,4089.37,181.329,209.355
2034_Q4_labor_22h,107.116,12.359,11.1459,137.126,106.304,10.2464,133.501,24.6859,6.36836,7.38522,7.6787,16.2612,612.455,89.6119,141.048,223.43,19.321,96.8651,85.3103,18.8427,22.9118,9.23932,9.06961,375.814,656.23,6.73331,11.9428,6.91865,0.385278,0,0.409397,14.3087,6.65106,12.2451,0,13.81,0.450245,2.01631,0.658356,2.85072,3.53262,7.17052,1.71429,0,1.88928,0.927267,85.055,0.388427,10.2467,7.53869,2.25324,0.34446,0.924854,0.406869,1.62383,8.99466,16.3855,154.79,14.6473,16.1863,10.7592,0.308945,0.727577,0,5.12615,0,0.324017,1.87681,0,0,5.16638,1.02631,0.645417,1.8659,0.428956,16.9472,0,0,2.48665,0.360339,0,12.1366,0.856175,3.41746,2.69669,13.0781,2.4085,15.8147,0.757627,7.9689,0.576208,0.871007,0.841778,0,242.057,133.212,0.543994,0.505592,1.82056,0.868551,0.918248,5.64784,0,0.31,12.3296,4.43982,6.23297,30.2573,0,1.15902,1.36243,2.10301,0,0.996123,0.27532,0.689717,0,4.29826,0.683726,0,15.6338,0.29873,0.287299,1.94837,3.68247,7.65142,7.42034,13.2388,0.494135,0.772836,0.867876,0.155123,1.88997,1.18937,0.467603,0,13.1111,747.527,435.074,407.121,221.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.836,219.076,16.1849,106.955,6.20049,8.06745,7.50835,10.228,179.764,278.616,593.552,92.8559,5,15.4196,15.7862,0,91.2315,141.271,1003.09,109.573,90.5439,645.83,87.0875,4.96927,10.2903,9.46924,9.37409,9.67761,23.2969,12.1619,10.537,21.0336,9.0064,15.6563,11.7305,18.4437,16.603,15.311,15.4854,16.1036,215.86,6.71519,7.21788,6.63701,7.23541,0,8.95383,15.2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.335,161.475,61.5392,167.136,134.307,55.9614,14.8906,0,0,0,0,0,1108.44,220.956,206.985,254.059,223.926,203.69,226.821,0,0,0,0,0,4013.33,178.363,205.962
2034_Q4_labor_23h,105.721,12.3366,11.127,135.596,105.016,10.0399,131.407,24.5938,6.35929,7.37299,7.66561,16.1613,567.91,88.523,138.682,214.916,19.2549,95.8834,84.5073,18.7786,22.8267,9.221,9.05193,361.556,581.172,6.73221,11.8919,6.96592,0,0.0132728,0.412103,0,6.6821,12.1442,0,13.5537,0.432528,2.03651,0.643071,2.9214,3.38566,0,1.67778,1.66255,1.88565,0,84.6219,0.384355,9.94917,7.45423,2.20247,0.345855,0.92439,0.387844,1.63813,9.05554,16.3989,140.87,14.6427,16.2975,10.126,0.310592,0.724283,0,5.73044,9.38612,0.316584,1.87524,0,0,0,1.03226,0.642824,0,0.427028,16.9459,16.4786,0,2.46094,0.356467,0,12.3014,0.841275,3.32262,2.67929,13.0213,2.45873,15.8122,0.753467,7.92046,0.564121,0.857869,0.831836,1.63669,226.581,121.026,0,0.505309,1.82163,0.84965,0.909215,5.56503,0,0.31,11.2134,0,6.22902,26.1303,0,1.16171,1.29493,1.98922,0,1.0105,0.272798,0.67858,14.5449,4.30737,0.67381,0,15.6362,0.295952,0.288476,1.94057,3.69517,7.55206,7.57917,12.7868,0.49022,0.770313,0.784722,0.157013,1.96927,1.25116,0.481723,7.51199,13.1831,690.596,419.747,396.71,211.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.152,214.032,16.1304,104.765,6.1913,8.05195,7.49504,10.2046,176.877,269.091,581.256,91.8147,5,15.3884,15.7537,17.5246,90.3351,136.576,981.829,107.469,89.5971,623.252,86.6149,4.96579,10.2666,9.4494,9.35525,9.65751,23.2118,12.2274,10.5213,20.9568,8.98372,15.5931,11.6962,18.3751,16.5317,15.2738,15.4474,16.063,211.849,6.70413,7.20439,6.62558,7.22184,0,0,14.9066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.01,200.844,161.743,131.209,54.6703,14.8613,0,0,0,0,0,1048.17,217.451,202.58,246.426,218.372,200.566,219.984,0,0,0,0,0,3899.51,174.535,201.599
2034_Q4_holidays_0h,102.603,55.527,50.3194,134.888,105.343,10.8833,118.178,135.818,36.647,42.6945,44.105,16.1345,301.848,87.6582,130.989,192.363,95.0006,98.3399,83.6043,93.1818,120.636,51.9456,51.1194,319.234,281.883,6.48935,12.7426,7.77936,0.407083,0.04001,0.413015,14.2114,0,11.8278,0,14.0949,0.445873,2.12617,0.648148,2.92674,0,0,1.6332,2.00936,1.99881,0.972493,84.0559,0.384074,9.66961,7.60834,2.12868,0.348892,0.941442,0.386867,1.63981,8.96961,16.1359,16.5442,15.3652,16.7118,6.13561,0.312929,0.682904,8.11531,6.48646,9.70338,0.389018,1.90456,0,2.41659,5.50874,1.02722,0.660159,1.80809,0.420085,17.0905,16.4842,3.73689,2.4844,0.366842,0,12.563,0.779935,3.28394,2.57415,12.8742,2.75682,16.0869,0.752606,8.063,0.48896,0.9325,0,1.67305,79.4075,56.3364,0.551776,0.499931,1.83437,0.77412,0.878525,5.56745,0.6433,0.31,9.36558,4.34107,6.17501,11.3106,15.8048,1.16066,1.10974,2.16662,14.3647,1.15369,0.260635,0.65644,15.0369,3.79657,0.697295,1.3905,15.8528,0.319952,0.286219,1.94212,3.7104,7.88531,6.6312,13.1962,0.503074,0.768215,0.690687,0.0497062,2.20374,1.02906,0.51106,7.62248,13.5601,603.279,405.437,341.347,79.9627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.97,211.477,77.7974,108.062,38.3076,47.3448,43.6749,58.0883,171.662,258.397,568.773,90.7782,4.81579,67.7273,69.3779,17.6532,88.1521,134.271,961.588,106.488,94.7025,606.722,86.5718,33.1117,58.4792,53.3372,52.5895,54.1072,134.218,75.8874,45.3953,107.053,54.4336,91.8762,67.2294,113.335,98.313,67.6181,68.4021,71.1929,210.048,40.3496,41.286,37.4219,41.4022,0,8.67209,14.7397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.648,156.241,0,162.779,130.081,54.2006,65.9967,0,0,0,0,0,929.506,210.551,195.629,189.806,198.341,195.644,194.689,0,0,0,0,0,3755.7,168.068,193.944
2034_Q4_holidays_1h,102.276,55.4195,50.2289,134.539,105.015,10.8717,117.667,134.603,36.6098,42.6426,44.0476,16.14,294.135,87.4101,130.395,191.574,94.5561,98.092,83.4218,92.7903,119.715,51.8461,51.0268,315.827,274.589,0,0,7.3128,0,0.0352733,0.399762,14.3539,6.63956,11.8041,0,13.1036,0.453713,2.09481,0.64312,0,0,7.38999,1.61831,0,0,0,83.9253,0.369658,9.77414,7.62549,2.12542,0.354483,0.92944,0.391858,1.64458,8.92142,16.1523,15.7036,0,17.1862,5.94045,0.316476,0.639733,0,6.88783,9.56233,0.330999,1.90956,0,0,5.43359,1.02698,0,1.80502,0.425007,17.1077,16.4973,0,2.50915,0.364406,0,12.5487,0.781468,3.21019,2.57275,0,2.78534,16.3682,0.741751,8.11151,0.483509,0.935692,0.866631,1.67359,79.2811,55.8349,0,0.485245,1.83482,0.748015,0.864734,5.43295,0,0.31,8.26372,4.4056,5.82178,11.6931,0,1.14542,1.05801,2.2165,0,1.14933,0.25765,0,15.1977,3.86742,0.692646,1.37797,16.132,0.317591,0.285863,1.93496,3.69537,8.23153,7.25131,13.2,0.503059,0.768243,0.638579,0.0460625,2.2027,0.969679,0.46518,7.58047,13.5276,592.493,401.411,338.34,79.6141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.312,210.2,77.4821,107.728,38.266,47.2669,43.6086,57.938,170.887,256.534,565.173,90.5387,4.8302,67.5894,69.2338,0,87.9529,133.227,954.849,106.006,94.4905,602.149,86.4266,33.09,58.327,53.2082,52.4828,53.9735,133.024,73.572,45.3275,106.488,54.3386,91.448,67.0757,112.671,97.8188,67.4529,68.2334,71.0115,209.132,40.2901,41.2136,37.3627,41.3294,0,0,14.5826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.576,129.879,161.859,128.793,53.6636,65.8586,0,0,0,0,0,1027.71,209.545,194.816,188.688,197.132,194.764,193.844,0,0,0,0,0,3709.76,167.424,193.142
2034_Q4_holidays_2h,101.766,55.2575,50.0922,133.996,104.499,10.7874,116.872,132.775,36.555,42.5659,43.9626,16.1805,282.617,87.0258,129.474,190.362,93.8814,97.7018,83.1391,92.1967,118.323,51.697,50.8884,310.398,263.795,0,12.7085,7.37716,0,0.020445,0.413123,14.3526,6.71627,11.5977,0,12.9744,0.450861,2.12712,0.64599,0,3.29769,7.43481,1.60964,2.02916,2.04025,0,83.7133,0.356608,9.7726,7.59904,2.10212,0.344549,0.926447,0.385189,1.63698,8.68684,16.037,15.4392,15.5451,17.5169,5.94481,0.301657,0.647717,0,7.12982,0,0.324423,1.89905,0,0,5.64497,1.02136,0.657205,1.8189,0.424146,17.048,0,0,2.52572,0.360709,0,12.3791,0.77881,3.04625,2.57079,12.5767,2.90217,16.0966,0.741859,8.05646,0.472827,0.937269,0.8679,1.66026,79.2508,55.5952,0,0.477147,1.83531,0.727717,0.837042,5.33449,0,0.31,7.66314,4.39763,5.70238,11.2266,0,1.1432,1.01742,2.27128,0,1.151,0.256885,0.674666,0,3.85798,0.674319,1.37249,16.3021,0.31824,0.285292,1.92602,3.70531,7.99363,8.39312,13.5762,0.50432,0.761855,0.607632,0,2.18563,0.966034,0,0,13.3574,576.1,394.848,333.489,79.0735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.274,208.182,76.996,107.213,38.203,47.1481,43.5073,57.7075,169.661,253.572,559.261,90.1668,4.81855,67.3829,69.0182,0,87.6468,131.621,943.504,105.258,94.1572,594.669,86.1965,33.0579,58.0935,53.0098,52.3227,53.7712,131.232,69.3748,45.2236,105.614,54.195,90.7895,66.8465,111.643,97.0593,67.1991,67.9742,70.7327,207.729,40.2005,41.1037,37.2728,41.2189,0,8.41953,14.2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.592,0,199.629,79.9945,126.293,52.6221,65.6514,0,0,0,0,0,1014.24,207.938,193.51,186.892,195.197,193.359,192.496,0,0,0,0,0,3622.37,166.391,191.857
2034_Q4_holidays_3h,101.229,55.0752,49.9387,133.455,103.962,10.7355,116.043,130.877,36.4892,42.4745,43.8622,15.7123,271.881,86.62,128.52,189.132,93.1581,97.2931,82.8351,91.5552,116.869,51.5266,50.7292,304.814,253.811,0,0,7.81652,0.406385,0.0299933,0.422816,0,6.75313,11.1805,0,13.0662,0.453057,2.15509,0.646346,0,0,7.44917,54.812,2.10677,2.06196,0,83.4936,0.322809,9.81392,7.56671,2.12403,0.337387,0.890552,0.389362,1.63003,8.27673,16.1471,69.7326,15.79,17.5389,5.94796,0.301143,0.668978,0,7.46028,0,0.324876,1.89367,0,0,5.80586,1.00593,0,1.82452,0.421564,0,16.3865,0,2.46229,0.356713,0,12.5341,0.77436,2.8472,2.57053,0,2.97311,15.9162,0.742353,8.05584,0.500855,0.944615,0.866309,1.67339,79.012,2.19009,0,0.475663,1.83452,0.719917,0.820648,5.17548,0.643322,0.31,7.51276,4.4186,5.88121,10.371,0,1.14221,0.978845,2.2846,15.0164,1.15491,0.256729,0.709046,15.5468,3.8377,0.674128,1.34535,16.2869,0.316986,0.285273,1.91831,3.69485,8.17722,8.51231,13.5276,0.502706,0.768863,0.591443,0.0628375,2.14366,0.914739,0,7.72143,13.3717,560.076,388.201,328.566,78.5321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.197,206.083,76.4955,106.693,38.1317,47.0184,43.3966,57.4644,168.383,250.479,553.139,89.7719,4.82367,67.1453,68.77,0,87.3218,129.989,931.058,104.484,93.8074,586.93,85.9519,33.0185,57.8474,52.8006,52.1409,53.5461,129.365,11.6021,45.1103,104.717,54.039,90.1251,66.5851,110.594,96.2955,66.9276,67.697,70.4346,206.264,40.1067,40.9906,37.18,41.1052,0,0,14.1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0591,0,198.421,160.928,125.608,52.3367,65.4152,0,0,0,0,0,1006.73,206.266,192.141,185.1,193.346,191.893,191.093,0,0,0,0,0,3587.39,165.317,190.51
2034_Q4_holidays_4h,100.759,54.9174,49.8059,132.99,103.493,0,115.321,129.273,36.4323,42.3956,43.7754,15.7176,263.087,86.2665,127.692,188.079,92.5365,96.9363,82.569,91.0034,115.632,51.3792,50.5915,299.918,245.684,0,0,7.89223,0,0,0.422775,0,0,10.4291,0,0,0.454738,2.16081,0.664424,0,0,0,54.1501,2.07786,0,0,83.2985,0.299177,9.82704,7.53092,2.13438,0.336625,0.909487,0.385786,1.62333,8.03086,16.1447,15.438,0,17.4113,6.09459,0.294162,0.675693,0,7.85677,10.7027,0.322779,1.91495,0,0,0,1.00638,0,0,0.423575,0,0,0,2.4531,0.356222,0,12.0584,0.764394,2.93676,2.57175,0,2.90122,16.5392,0.747008,0,0.479489,0.971385,0,0,79.0043,2.25645,0,0.482619,1.83555,0.715532,0.818499,5.04271,0,0.31,7.95577,0,5.88584,9.62718,0,1.14233,0.951916,2.20641,0,1.15145,0.257054,0,0,3.7968,0,0,16.3248,0.316657,0.284612,1.90113,3.73329,8.18167,8.90502,13.5553,0.502187,0,0.571817,0,2.0516,1.00873,0,0,13.4879,546.776,382.255,324.203,78.0664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.255,204.244,76.0647,106.246,38.0701,46.9064,43.3009,57.255,167.262,247.753,547.594,89.4265,4.84449,66.9398,68.5552,0,87.04,128.59,919.373,103.814,93.5025,579.945,85.7372,32.9845,57.6353,52.6201,51.9836,53.3514,127.789,62.3264,45.0123,103.947,53.9041,89.5556,66.3598,109.695,95.6417,66.6929,67.4573,70.1768,205.005,40.0271,40.8944,37.1009,41.0083,0,0,14.1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2481,197.606,161.174,125.201,52.1671,65.211,0,0,0,0,0,1120.96,204.788,190.921,183.518,191.728,190.598,189.849,0,0,0,0,0,3560.88,164.363,189.311
