load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Nordeste,2023_Q3_holidays_11h,1270.32,0,-336.684,933.639,0
Nordeste,2023_Q3_holidays_12h,1293.83,0,-335.037,958.793,0
Nordeste,2023_Q3_holidays_13h,1309.67,0,-336.144,973.529,0
Nordeste,2023_Q3_holidays_14h,1313.97,0,-339.509,974.464,0
Nordeste,2023_Q3_holidays_15h,1307.42,0,-344.866,962.558,0
Nordeste,2023_Q3_holidays_16h,1301.8,0,-349.794,952.003,0
Nordeste,2023_Q3_holidays_17h,1298.84,0,-354.786,944.052,0
Nordeste,2023_Q3_holidays_18h,1301.28,0,-356.195,945.089,0
Nordeste,2023_Q3_holidays_19h,1357.25,0,-342.907,1014.35,0
Nordeste,2023_Q3_holidays_20h,1384.11,0,-324.271,1059.84,0
Nordeste,2023_Q3_holidays_21h,1377.59,0,-328.011,1049.58,0
Nordeste,2023_Q3_holidays_22h,1361.99,0,-340.133,1021.86,0
Nordeste,2023_Q3_holidays_23h,1329.55,0,-353.564,975.989,0
Nordeste,2023_Q4_labor_0h,1590.8,0,-554.305,1036.5,0
Nordeste,2023_Q4_labor_1h,1543.7,0,-566.129,977.568,0
Nordeste,2023_Q4_labor_2h,1507.25,0,-563.099,944.155,0
Nordeste,2023_Q4_labor_3h,1474.77,0,-553.749,921.019,0
Nordeste,2023_Q4_labor_4h,1457.97,0,-548.288,909.687,0
Nordeste,2023_Q4_labor_5h,1480.38,0,-555.868,924.508,0
Nordeste,2023_Q4_labor_6h,1522.41,0,-564.473,957.934,0
Nordeste,2023_Q4_labor_7h,1540.42,0,-560.386,980.031,0
Nordeste,2023_Q4_labor_8h,1584.08,0,-543.443,1040.63,0
Nordeste,2023_Q4_labor_9h,1627.35,0,-527.609,1099.75,0
Nordeste,2023_Q4_labor_10h,1653.62,0,-515.38,1138.24,0
Nordeste,2023_Q4_labor_11h,1681.22,0,-502.474,1178.75,0
Nordeste,2023_Q4_labor_12h,1695.02,0,-486.572,1208.45,0
Nordeste,2023_Q4_labor_13h,1692.39,0,-488.949,1203.44,0
Nordeste,2023_Q4_labor_14h,1693.65,0,-483.204,1210.45,0
Nordeste,2023_Q4_labor_15h,1696.75,0,-472.963,1223.79,0
Nordeste,2023_Q4_labor_16h,1694.51,0,-473.296,1221.21,0
Nordeste,2023_Q4_labor_17h,1688.23,0,-483.182,1205.05,0
Nordeste,2023_Q4_labor_18h,1683.94,0,-491.922,1192.02,0
