load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2023_Q4_holidays_20h,4513.7,0,-3256.41,1257.29,0
Antioquia,2023_Q4_holidays_21h,4485.31,0,-3243.32,1241.99,0
Antioquia,2023_Q4_holidays_22h,4419.8,0,-3212.09,1207.72,0
Antioquia,2023_Q4_holidays_23h,4312.61,0,-3158.06,1154.55,0
Antioquia,2024_Q1_labor_0h,3962.64,0,-2833.9,1128.74,0
Antioquia,2024_Q1_labor_1h,3822.66,0,-2762.39,1060.27,0
Antioquia,2024_Q1_labor_2h,3743.17,0,-2718.6,1024.57,0
Antioquia,2024_Q1_labor_3h,3681.44,0,-2681.94,999.508,0
Antioquia,2024_Q1_labor_4h,3645.11,0,-2659.81,985.301,0
Antioquia,2024_Q1_labor_5h,3682.48,0,-2683.2,999.278,0
Antioquia,2024_Q1_labor_6h,3759.62,0,-2716.67,1042.95,0
Antioquia,2024_Q1_labor_7h,3715.6,0,-2655.76,1059.84,0
Antioquia,2024_Q1_labor_8h,3702.23,0,-2588.79,1113.44,0
Antioquia,2024_Q1_labor_9h,3750.9,0,-2571.15,1179.75,0
Antioquia,2024_Q1_labor_10h,3765.6,0,-2543.36,1222.24,0
Antioquia,2024_Q1_labor_11h,3851.33,0,-2585.8,1265.52,0
Antioquia,2024_Q1_labor_12h,3964.44,0,-2663.28,1301.15,0
Antioquia,2024_Q1_labor_13h,4020.45,0,-2721.91,1298.54,0
Antioquia,2024_Q1_labor_14h,4114.74,0,-2808.38,1306.37,0
Antioquia,2024_Q1_labor_15h,4220.76,0,-2898.11,1322.65,0
Antioquia,2024_Q1_labor_16h,4267.82,0,-2947.21,1320.61,0
Antioquia,2024_Q1_labor_17h,4251.93,0,-2951.33,1300.6,0
Antioquia,2024_Q1_labor_18h,4202.26,0,-2932.87,1269.38,0
Antioquia,2024_Q1_labor_19h,4318.46,0,-2984.99,1333.47,0
Antioquia,2024_Q1_labor_20h,4376.08,0,-3012.48,1363.61,0
Antioquia,2024_Q1_labor_21h,4319,0,-2985.1,1333.9,0
Antioquia,2024_Q1_labor_22h,4220.67,0,-2940.62,1280.05,0
Antioquia,2024_Q1_labor_23h,4091.24,0,-2888.11,1203.13,0
Antioquia,2024_Q1_holidays_0h,3744.39,0,-2639.48,1104.91,0
Antioquia,2024_Q1_holidays_1h,3720.37,0,-2625.46,1094.91,0
Antioquia,2024_Q1_holidays_2h,3627.04,0,-2565.01,1062.03,0
Antioquia,2024_Q1_holidays_3h,3537.16,0,-2507.29,1029.86,0
Antioquia,2024_Q1_holidays_4h,3498.71,0,-2481.97,1016.74,0
Antioquia,2024_Q1_holidays_5h,3513.91,0,-2492.29,1021.62,0
Antioquia,2024_Q1_holidays_6h,3543.55,0,-2500.85,1042.7,0
Antioquia,2024_Q1_holidays_7h,3464.81,0,-2414.35,1050.46,0
Antioquia,2024_Q1_holidays_8h,3450,0,-2345.68,1104.32,0
Antioquia,2024_Q1_holidays_9h,3546,0,-2367.74,1178.27,0
Antioquia,2024_Q1_holidays_10h,3587.69,0,-2359.18,1228.5,0
Antioquia,2024_Q1_holidays_11h,3687.41,0,-2415.45,1271.95,0
Antioquia,2024_Q1_holidays_12h,3808.9,0,-2506.74,1302.16,0
Antioquia,2024_Q1_holidays_13h,3883.19,0,-2584.16,1299.03,0
Antioquia,2024_Q1_holidays_14h,3935.44,0,-2651.4,1284.04,0
Antioquia,2024_Q1_holidays_15h,3969.05,0,-2704.54,1264.51,0
Antioquia,2024_Q1_holidays_16h,4042.46,0,-2787.5,1254.96,0
Antioquia,2024_Q1_holidays_17h,4043.54,0,-2808.92,1234.62,0
Antioquia,2024_Q1_holidays_18h,4035.17,0,-2809.24,1225.94,0
Antioquia,2024_Q1_holidays_19h,4200.63,0,-2895.26,1305.38,0
Antioquia,2024_Q1_holidays_20h,4256.19,0,-2924.45,1331.74,0
Antioquia,2024_Q1_holidays_21h,4176.28,0,-2881.42,1294.86,0
Antioquia,2024_Q1_holidays_22h,4051.2,0,-2816.64,1234.56,0
Antioquia,2024_Q1_holidays_23h,3912.51,0,-2745.41,1167.11,0
Antioquia,2024_Q2_labor_0h,3740.56,0,-2636.81,1103.75,0
Antioquia,2024_Q2_labor_1h,3607.23,0,-2558.38,1048.85,0
Antioquia,2024_Q2_labor_2h,3516.77,0,-2504.27,1012.5,0
Antioquia,2024_Q2_labor_3h,3448.5,0,-2462.06,986.437,0
Antioquia,2024_Q2_labor_4h,3412.78,0,-2439.49,973.288,0
Antioquia,2024_Q2_labor_5h,3454.35,0,-2466.17,988.182,0
Antioquia,2024_Q2_labor_6h,3527.39,0,-2501.08,1026.31,0
Antioquia,2024_Q2_labor_7h,3488.79,0,-2447.96,1040.83,0
Antioquia,2024_Q2_labor_8h,3550.74,0,-2450.25,1100.49,0
Antioquia,2024_Q2_labor_9h,3604.64,0,-2440.31,1164.32,0
Antioquia,2024_Q2_labor_10h,3631.28,0,-2424.16,1207.12,0
Antioquia,2024_Q2_labor_11h,3722.43,0,-2471.64,1250.78,0
Antioquia,2024_Q2_labor_12h,3840.66,0,-2556.43,1284.23,0
Antioquia,2024_Q2_labor_13h,3860.53,0,-2582.04,1278.49,0
Antioquia,2024_Q2_labor_14h,3927.06,0,-2643.48,1283.57,0
Antioquia,2024_Q2_labor_15h,4027.01,0,-2734.25,1292.76,0
Antioquia,2024_Q2_labor_16h,4063.2,0,-2772.92,1290.28,0
Antioquia,2024_Q2_labor_17h,4048.29,0,-2777.21,1271.08,0
Antioquia,2024_Q2_labor_18h,4005.54,0,-2761.47,1244.07,0
Antioquia,2024_Q2_labor_19h,4132.52,0,-2819.73,1312.79,0
