timestamp,Zone,demand_mw,Date
Q4_9h,Antioquia,1014.1376923076924,2023-11-26 09:00:00
Q4_9h,Caribe,2229.900769230769,2023-11-26 09:00:00
Q4_9h,Nordeste,893.5176923076923,2023-11-26 09:00:00
Q4_9h,Suroccidente,1682.4453846153847,2023-11-26 09:00:00
Q4_9h,Oriental,1999.82,2023-11-26 09:00:00
Q4_10h,Nordeste,933.9553846153847,2023-11-26 10:00:00
Q4_10h,Antioquia,1060.0353846153846,2023-11-26 10:00:00
Q4_10h,Caribe,2330.8184615384616,2023-11-26 10:00:00
Q4_10h,Oriental,2090.326923076923,2023-11-26 10:00:00
Q4_10h,Suroccidente,1758.5892307692307,2023-11-26 10:00:00
Q4_11h,Suroccidente,1827.0984615384614,2023-11-26 11:00:00
Q4_11h,Oriental,2171.7607692307693,2023-11-26 11:00:00
Q4_11h,Nordeste,970.3376923076922,2023-11-26 11:00:00
Q4_11h,Caribe,2421.6215384615384,2023-11-26 11:00:00
Q4_11h,Antioquia,1101.3323076923077,2023-11-26 11:00:00
Q4_12h,Antioquia,1135.1015384615384,2023-11-26 12:00:00
Q4_12h,Caribe,2495.8784615384616,2023-11-26 12:00:00
Q4_12h,Nordeste,1000.0938461538461,2023-11-26 12:00:00
Q4_12h,Oriental,2238.3553846153845,2023-11-26 12:00:00
Q4_12h,Suroccidente,1883.1253846153847,2023-11-26 12:00:00
Q4_13h,Suroccidente,1910.066923076923,2023-11-26 13:00:00
Q4_13h,Oriental,2270.38,2023-11-26 13:00:00
Q4_13h,Antioquia,1151.3423076923077,2023-11-26 13:00:00
Q4_13h,Caribe,2531.586153846154,2023-11-26 13:00:00
Q4_13h,Nordeste,1014.4038461538462,2023-11-26 13:00:00
Q4_14h,Antioquia,1151.2953846153846,2023-11-26 14:00:00
Q4_14h,Caribe,2531.483846153846,2023-11-26 14:00:00
Q4_14h,Nordeste,1014.3607692307693,2023-11-26 14:00:00
Q4_14h,Oriental,2270.2884615384614,2023-11-26 14:00:00
Q4_14h,Suroccidente,1909.9892307692307,2023-11-26 14:00:00
Q4_15h,Antioquia,1138.2630769230768,2023-11-26 15:00:00
Q4_15h,Caribe,2502.825384615385,2023-11-26 15:00:00
Q4_15h,Nordeste,1002.8776923076923,2023-11-26 15:00:00
Q4_15h,Oriental,2244.587692307692,2023-11-26 15:00:00
Q4_15h,Suroccidente,1888.366923076923,2023-11-26 15:00:00
Q4_16h,Caribe,2485.1976923076923,2023-11-26 16:00:00
Q4_16h,Antioquia,1130.246153846154,2023-11-26 16:00:00
Q4_16h,Nordeste,995.8138461538462,2023-11-26 16:00:00
Q4_16h,Oriental,2228.7784615384617,2023-11-26 16:00:00
Q4_16h,Suroccidente,1875.066923076923,2023-11-26 16:00:00
Q4_17h,Antioquia,1122.3146153846153,2023-11-26 17:00:00
Q4_17h,Caribe,2467.757692307692,2023-11-26 17:00:00
Q4_17h,Nordeste,988.8269230769231,2023-11-26 17:00:00
Q4_17h,Suroccidente,1861.9076923076923,2023-11-26 17:00:00
Q4_17h,Oriental,2213.136153846154,2023-11-26 17:00:00
Q4_18h,Oriental,2254.6761538461537,2023-11-26 18:00:00
Q4_18h,Nordeste,1007.3846153846154,2023-11-26 18:00:00
Q4_18h,Caribe,2514.076153846154,2023-11-26 18:00:00
Q4_18h,Antioquia,1143.3784615384616,2023-11-26 18:00:00
Q4_18h,Suroccidente,1896.8546153846155,2023-11-26 18:00:00
Q4_19h,Antioquia,1239.2584615384617,2023-11-26 19:00:00
Q4_19h,Caribe,2724.8969230769235,2023-11-26 19:00:00
Q4_19h,Nordeste,1091.8623076923077,2023-11-26 19:00:00
Q4_19h,Oriental,2443.746153846154,2023-11-26 19:00:00
Q4_19h,Suroccidente,2055.919230769231,2023-11-26 19:00:00
Q4_20h,Antioquia,1257.2884615384614,2023-11-26 20:00:00
Q4_20h,Caribe,2764.542307692308,2023-11-26 20:00:00
Q4_20h,Nordeste,1107.7484615384615,2023-11-26 20:00:00
Q4_20h,Suroccidente,2085.8315384615385,2023-11-26 20:00:00
Q4_20h,Oriental,2479.2992307692307,2023-11-26 20:00:00
Q4_21h,Caribe,2730.9076923076927,2023-11-26 21:00:00
Q4_21h,Nordeste,1094.27,2023-11-26 21:00:00
Q4_21h,Oriental,2449.1353846153843,2023-11-26 21:00:00
Q4_21h,Suroccidente,2060.4538461538464,2023-11-26 21:00:00
Q4_21h,Antioquia,1241.9915384615383,2023-11-26 21:00:00
Q4_22h,Suroccidente,2003.5923076923077,2023-11-26 22:00:00
Q4_22h,Oriental,2381.547692307692,2023-11-26 22:00:00
Q4_22h,Antioquia,1207.7176923076922,2023-11-26 22:00:00
Q4_22h,Caribe,2655.5446153846156,2023-11-26 22:00:00
Q4_22h,Nordeste,1064.0723076923075,2023-11-26 22:00:00
Q4_23h,Antioquia,1154.55,2023-11-26 23:00:00
Q4_23h,Caribe,2538.6423076923074,2023-11-26 23:00:00
Q4_23h,Nordeste,1017.2292307692308,2023-11-26 23:00:00
Q4_23h,Oriental,2276.706153846154,2023-11-26 23:00:00
Q4_23h,Suroccidente,1915.3884615384616,2023-11-26 23:00:00
