load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2025_Q2_holidays_1h,4265.23,0,-3165.7,1099.53,0
Antioquia,2025_Q2_holidays_2h,4755.99,0,-3694.08,1061.91,0
Antioquia,2025_Q2_holidays_3h,3988.63,0,-2955,1033.63,0
Antioquia,2025_Q2_holidays_4h,3976.11,0,-2955,1021.11,0
Antioquia,2025_Q2_holidays_5h,3657.04,0,-2612.24,1044.8,0
Antioquia,2025_Q2_holidays_6h,3325.84,0,-2220.3,1105.53,0
Antioquia,2025_Q2_holidays_7h,3861.69,0,-2736.27,1125.42,0
Antioquia,2025_Q2_holidays_8h,2719.98,0,-1535,1184.98,0
Antioquia,2025_Q2_holidays_9h,3944.41,0,-2695.62,1248.79,0
Antioquia,2025_Q2_holidays_10h,4087.83,0,-2800.64,1287.19,0
Antioquia,2025_Q2_holidays_11h,3564.91,0,-2231.92,1332.98,0
Antioquia,2025_Q2_holidays_12h,3870.73,0,-2500.15,1370.57,0
Antioquia,2025_Q2_holidays_13h,4574.58,0,-3217.61,1356.97,0
Antioquia,2025_Q2_holidays_14h,4854.53,0,-3486.28,1368.25,0
Antioquia,2025_Q2_holidays_15h,4321.35,0,-2930.4,1390.95,0
Antioquia,2025_Q2_holidays_16h,4660.23,0,-3268.31,1391.92,0
Antioquia,2025_Q2_holidays_17h,2904.72,0,-1535,1369.72,0
Antioquia,2025_Q2_holidays_18h,3709.55,0,-2380,1329.55,0
Antioquia,2025_Q2_holidays_19h,4419.39,0,-3026.01,1393.39,0
Antioquia,2025_Q2_holidays_20h,3589.09,0,-2165.69,1423.4,0
Antioquia,2025_Q2_holidays_21h,5188.98,0,-3800,1388.98,0
Antioquia,2025_Q2_holidays_22h,4278.43,0,-2955,1323.43,0
Antioquia,2025_Q2_holidays_23h,4476,0,-3240.42,1235.58,0
Antioquia,2025_Q3_labor_0h,3808.6,0,-2630.68,1177.92,0
Antioquia,2025_Q3_labor_1h,3856.3,0,-2738.86,1117.44,0
Antioquia,2025_Q3_labor_2h,2613.39,0,-1535,1078.39,0
Antioquia,2025_Q3_labor_3h,3129.79,0,-2080.2,1049.59,0
Antioquia,2025_Q3_labor_4h,2953.83,0,-1919.12,1034.71,0
Antioquia,2025_Q3_labor_5h,2917.26,0,-1871.11,1046.15,0
Antioquia,2025_Q3_labor_6h,3933.27,0,-2858.65,1074.62,0
Antioquia,2025_Q3_labor_7h,3992.68,0,-2901.01,1091.67,0
Antioquia,2025_Q3_labor_8h,3289.13,0,-2130.95,1158.19,0
Antioquia,2025_Q3_labor_9h,2856.52,0,-1630.41,1226.11,0
Antioquia,2025_Q3_labor_10h,4064.92,0,-2793.1,1271.82,0
Antioquia,2025_Q3_labor_11h,3250.65,0,-1932.17,1318.48,0
Antioquia,2025_Q3_labor_12h,4758.64,0,-3404.91,1353.73,0
Antioquia,2025_Q3_labor_13h,4305.72,0,-2955,1350.72,0
Antioquia,2025_Q3_labor_14h,4814.4,0,-3458.33,1356.07,0
Antioquia,2025_Q3_labor_15h,4329.58,0,-2964.47,1365.11,0
Antioquia,2025_Q3_labor_16h,4368.82,0,-3009.23,1359.59,0
Antioquia,2025_Q3_labor_17h,4806.82,0,-3466.33,1340.49,0
Antioquia,2025_Q3_labor_18h,4619.65,0,-3310.56,1309.09,0
Antioquia,2025_Q3_labor_19h,3730.02,0,-2362.3,1367.72,0
Antioquia,2025_Q3_labor_20h,3906.95,0,-2496.57,1410.38,0
Antioquia,2025_Q3_labor_21h,4141.08,0,-2755.36,1385.72,0
Antioquia,2025_Q3_labor_22h,4615.1,0,-3284.89,1330.21,0
Antioquia,2025_Q3_labor_23h,2787.63,0,-1535,1252.63,0
Antioquia,2025_Q3_holidays_0h,4208.35,0,-2999.37,1208.98,0
Antioquia,2025_Q3_holidays_1h,4587.95,0,-3442.16,1145.79,0
Antioquia,2025_Q3_holidays_2h,4442.65,0,-3337.87,1104.78,0
Antioquia,2025_Q3_holidays_3h,3659.62,0,-2582.11,1077.51,0
Antioquia,2025_Q3_holidays_4h,3310.85,0,-2248,1062.86,0
Antioquia,2025_Q3_holidays_5h,3218.36,0,-2137.44,1080.92,0
Antioquia,2025_Q3_holidays_6h,2661.28,0,-1535,1126.28,0
Antioquia,2025_Q3_holidays_7h,4030.86,0,-2879.82,1151.04,0
Antioquia,2025_Q3_holidays_8h,3308.38,0,-2088.75,1219.63,0
Antioquia,2025_Q3_holidays_9h,3876.43,0,-2591.04,1285.4,0
Antioquia,2025_Q3_holidays_10h,3742.97,0,-2416.3,1326.67,0
Antioquia,2025_Q3_holidays_11h,3850.83,0,-2476.2,1374.63,0
Antioquia,2025_Q3_holidays_12h,3187.62,0,-1776.79,1410.83,0
Antioquia,2025_Q3_holidays_13h,4355.08,0,-2955,1400.08,0
Antioquia,2025_Q3_holidays_14h,4038.97,0,-2626.11,1412.86,0
Antioquia,2025_Q3_holidays_15h,5237.09,0,-3800,1437.09,0
Antioquia,2025_Q3_holidays_16h,4844.97,0,-3408.25,1436.72,0
Antioquia,2025_Q3_holidays_17h,4678.34,0,-3262.69,1415.65,0
Antioquia,2025_Q3_holidays_18h,3622.28,0,-2250.37,1371.91,0
Antioquia,2025_Q3_holidays_19h,4215.92,0,-2790.96,1424.96,0
Antioquia,2025_Q3_holidays_20h,4544.12,0,-3076.98,1467.13,0
Antioquia,2025_Q3_holidays_21h,4394.75,0,-2955,1439.76,0
Antioquia,2025_Q3_holidays_22h,5101.09,0,-3721.76,1379.33,0
Antioquia,2025_Q3_holidays_23h,4483.5,0,-3191.1,1292.4,0
Antioquia,2025_Q4_labor_0h,4311.6,0,-3082.23,1229.37,0
Antioquia,2025_Q4_labor_1h,3946.73,0,-2779.54,1167.19,0
Antioquia,2025_Q4_labor_2h,4081.76,0,-2955,1126.76,0
Antioquia,2025_Q4_labor_3h,3478.09,0,-2380,1098.09,0
Antioquia,2025_Q4_labor_4h,4150.82,0,-3069.01,1081.82,0
Antioquia,2025_Q4_labor_5h,2714.76,0,-1620.97,1093.79,0
Antioquia,2025_Q4_labor_6h,4078.21,0,-2955,1123.21,0
Antioquia,2025_Q4_labor_7h,4929.56,0,-3788.09,1141.47,0
Antioquia,2025_Q4_labor_8h,3921.61,0,-2712.58,1209.03,0
Antioquia,2025_Q4_labor_9h,4495.3,0,-3216.9,1278.4,0
Antioquia,2025_Q4_labor_10h,3821.52,0,-2496.36,1325.16,0
Antioquia,2025_Q4_labor_11h,4805.64,0,-3432.35,1373.3,0
Antioquia,2025_Q4_labor_12h,4693.75,0,-3285.56,1408.2,0
Antioquia,2025_Q4_labor_13h,4120.1,0,-2713.97,1406.13,0
Antioquia,2025_Q4_labor_14h,4727.92,0,-3315.73,1412.19,0
