gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
RunOfRiver,Antioquia,Water,2034,1379.0662530903778,1916902.0917956252,0.0,246.35,44830139.96646096,10785203.0,41.7182604021608,0.6390406107666811,0.0,0.0
RunOfRiver,Antioquia,Water,2035,1412.4549201154905,1963312.3389605316,0.0,246.35,44830139.96646096,10785203.0,40.764950785624734,0.6545124665390919,0.0,0.0
RunOfRiver,Oriental,Water,2023,1062.015691330143,1476201.8109488986,0.0,185.0,21808800.713398505,8099300.0,29.551637306826887,0.6553225295138485,0.0,0.0
RunOfRiver,Oriental,Water,2024,1062.0156913312574,1476201.8109504478,0.0,185.0,21808800.713398505,8099300.0,29.55163730679734,0.6553225295145361,0.0,0.0
RunOfRiver,Oriental,Water,2025,1062.015691333174,1476201.8109531114,0.0,185.0,21808800.713398505,8099300.0,29.55163730674652,0.6553225295157187,0.0,0.0
RunOfRiver,Oriental,Water,2026,1062.015691262044,1476201.8108542408,0.0,185.0,21808800.713398505,8099300.0,29.55163730863268,0.6553225294718276,0.0,0.0
RunOfRiver,Oriental,Water,2027,1062.0156913030728,1476201.8109112713,0.0,185.0,21808800.713398505,8099300.0,29.55163730754471,0.6553225294971448,0.0,0.0
RunOfRiver,Oriental,Water,2028,1062.0156835494618,1476201.8001337517,0.0,185.0,21808800.713398505,8099300.0,29.551637513148446,0.655322524712737,0.0,0.0
RunOfRiver,Oriental,Water,2029,1062.015691287123,1476201.8108891007,0.0,185.0,21808800.713398505,8099300.0,29.551637307967656,0.6553225294873026,0.0,0.0
RunOfRiver,Oriental,Water,2030,1062.0156912822454,1476201.8108823209,0.0,185.0,21808800.713398505,8099300.0,29.551637308097007,0.6553225294842928,0.0,0.0
RunOfRiver,Oriental,Water,2031,1062.0156912764935,1476201.810874326,0.0,185.0,21808800.713398505,8099300.0,29.55163730824952,0.6553225294807438,0.0,0.0
RunOfRiver,Oriental,Water,2032,1062.0156912721263,1476201.8108682556,0.0,185.0,21808800.713398505,8099300.0,29.55163730836533,0.6553225294780489,0.0,0.0
RunOfRiver,Oriental,Water,2033,1062.015685235488,1476201.802477328,0.0,185.0,21808800.713398505,8099300.0,29.55163746843982,0.6553225257531085,0.0,0.0
RunOfRiver,Oriental,Water,2034,1062.0156785957324,1476201.793248068,0.0,185.0,21808800.713398505,8099300.0,29.551637644507263,0.6553225216560115,0.0,0.0
RunOfRiver,Oriental,Water,2035,1062.0156912787293,1476201.8108774335,0.0,185.0,21808800.713398505,8099300.0,29.551637308190234,0.6553225294821233,0.0,0.0
RunOfRiver,Surocciden,Water,2023,1490.2676453580593,2071472.027047702,0.0,350.7,49628890.623435274,15353646.0,44.99460808891965,0.4850923219959491,0.0,0.0
RunOfRiver,Surocciden,Water,2024,1490.2676453642973,2071472.027056373,0.0,350.7,49628890.623435274,15353646.0,44.99460808873713,0.4850923219979796,0.0,0.0
RunOfRiver,Surocciden,Water,2025,1490.2676453639301,2071472.0270558628,0.0,350.7,49628890.623435274,15353646.0,44.99460808874787,0.48509232199786007,0.0,0.0
RunOfRiver,Surocciden,Water,2026,1490.2676452648268,2071472.0269181088,0.0,350.7,49628890.623435274,15353646.0,44.994608091647585,0.4850923219656013,0.0,0.0
RunOfRiver,Surocciden,Water,2027,1490.2676452836129,2071472.0269442217,0.0,350.7,49628890.623435274,15353646.0,44.99460809109793,0.4850923219717162,0.0,0.0
RunOfRiver,Surocciden,Water,2028,1490.2676389927728,2071472.018199954,0.0,350.7,49628890.623435274,15353646.0,44.99460827516527,0.48509231992400476,0.0,0.0
RunOfRiver,Surocciden,Water,2029,1490.2676451961943,2071472.02682271,0.0,350.7,49628890.623435274,15353646.0,44.99460809365575,0.48509232194326085,0.0,0.0
RunOfRiver,Surocciden,Water,2030,1490.2676452532908,2071472.026902074,0.0,350.7,49628890.623435274,15353646.0,44.994608091985135,0.4850923219618462,0.0,0.0
RunOfRiver,Surocciden,Water,2031,1490.2676453080117,2071472.0269781358,0.0,350.7,49628890.623435274,15353646.0,44.99460809038402,0.48509232197965824,0.0,0.0
RunOfRiver,Surocciden,Water,2032,1490.2676452173903,2071472.0268521723,0.0,350.7,49628890.623435274,15353646.0,44.994608093035566,0.4850923219501604,0.0,0.0
RunOfRiver,Surocciden,Water,2033,1490.2676442844115,2071472.0255553317,0.0,350.7,49628890.623435274,15353646.0,44.99460812033414,0.48509232164646937,0.0,0.0
RunOfRiver,Surocciden,Water,2034,1490.2676387136073,2071472.017811914,0.0,350.7,49628890.623435274,15353646.0,44.99460828333354,0.48509231983313444,0.0,0.0
