gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Thermal,CARBON,2031,3218.729056420287,27008703.222066406,3054261.9770192215,1627.5,255374468.35368097,233090550.0,160.1482176785119,0.2257664047878772,0.0,0.0
Thermal,CARBON,2032,3313.89955166412,27807289.128640495,3149089.312707371,1627.5,255374468.35368097,233090550.0,155.78996871618162,0.23244180373462106,0.0,0.0
Thermal,CARBON,2033,2951.6441022376607,24767564.519133642,2754333.8366475794,1627.5,255374468.35368097,233090550.0,173.88023931602382,0.20703267205617346,0.0,0.0
Thermal,CARBON,2034,3480.9801577117105,29209280.543202464,3209762.9040444084,1627.5,255374468.35368097,233090550.0,148.71509616337102,0.24416108394613906,0.0,0.0
Thermal,CARBON,2035,3417.8076327757653,28679193.062126596,3188480.767240314,1627.5,255374468.35368097,233090550.0,151.30875314823086,0.23973006984518125,0.0,0.0
Thermal,COMBUSTOLEO,2023,2.0793349536480818e-07,0.0019337815068927165,0.0002162886348226837,178.0,20395980.66718305,25493160.0,220691431116.50577,1.3335224934893547e-10,0.0,0.0
Thermal,COMBUSTOLEO,2024,2.161437184451487e-07,0.002010136581539883,0.00022479281057277258,178.0,20395980.66718305,25493160.0,212308463087.89948,1.3861764304367955e-10,0.0,0.0
Thermal,COMBUSTOLEO,2025,2.3306773848301141e-07,0.002167529967892006,0.00024235719688622215,178.0,20395980.66718305,25493160.0,196891860572.52405,1.494713832557407e-10,0.0,0.0
Thermal,COMBUSTOLEO,2026,2.321664134280995e-07,0.002159147644881325,0.00024152414792634607,178.0,20395980.66718305,25493160.0,197656241450.93573,1.4889334399729327e-10,0.0,0.0
Thermal,COMBUSTOLEO,2027,2.3647092971125463e-07,0.002199179646314668,0.00024605640967809237,178.0,20395980.66718305,25493160.0,194058274839.17645,1.5165392342058808e-10,0.0,0.0
Thermal,COMBUSTOLEO,2028,2.2479190687258017e-07,0.002090564733914996,0.0002340595008128201,178.0,20395980.66718305,25493160.0,204140537387.25198,1.441639133911678e-10,0.0,0.0
Thermal,COMBUSTOLEO,2029,2.411293600166276e-07,0.002242503048154637,0.0002510531528793881,178.0,20395980.66718305,25493160.0,190309221018.3827,1.5464147556348285e-10,0.0,0.0
Thermal,COMBUSTOLEO,2030,2.6153573479541146e-07,0.0024322823335973273,0.0002722091126722125,178.0,20395980.66718305,25493160.0,175460308341.85046,1.6772852521382399e-10,0.0,0.0
Thermal,COMBUSTOLEO,2031,2.641198072219683e-07,0.0024563142071643055,0.00027494102205485546,178.0,20395980.66718305,25493160.0,173743655018.92776,1.6938574676900124e-10,0.0,0.0
Thermal,COMBUSTOLEO,2032,2.71145273351866e-07,0.002521651042172354,0.00028226203087052286,178.0,20395980.66718305,25493160.0,169241897903.76407,1.7389133019846716e-10,0.0,0.0
Thermal,COMBUSTOLEO,2033,2.6934109998875783e-07,0.0025048722298954477,0.00028045628976646207,178.0,20395980.66718305,25493160.0,170375559733.00516,1.7273427478628452e-10,0.0,0.0
Thermal,COMBUSTOLEO,2034,2.579971683126638e-07,0.0023993736653077735,0.00026877498059568316,178.0,20395980.66718305,25493160.0,177866838499.4439,1.654591659693344e-10,0.0,0.0
Thermal,COMBUSTOLEO,2035,2.8518954391472466e-07,0.0026522627584069395,0.00029700618465338627,178.0,20395980.66718305,25493160.0,160907514489.9308,1.828982247670236e-10,0.0,0.0
Thermal,GASIMPOR,2023,5.226399870915094e-07,0.0037002911086078862,0.00025004392882890846,835.0,95661453.12922928,119588700.0,411851673138.89685,7.145161554856168e-11,0.0,0.0
Thermal,GASIMPOR,2024,8.583266708556916e-07,0.00627312961180343,0.0004097792303667544,887.0,101778213.32931766,127036140.0,266581898366.82913,1.1046504698198888e-10,0.0,0.0
Thermal,GASIMPOR,2025,9.367496729589955e-07,0.0068431363002640615,0.0004454773520770462,887.0,101778213.32931766,127036140.0,244264140080.6518,1.2055794157091465e-10,0.0,0.0
Thermal,GASIMPOR,2026,8.229597037842856e-07,0.006019160356886596,0.0003960041046860123,887.0,101778213.32931766,127036140.0,278038344141.4693,1.059133840641181e-10,0.0,0.0
Thermal,GASIMPOR,2027,8.01690462144668e-07,0.005866606808096652,0.00038781508751609535,887.0,101778213.32931766,127036140.0,285414837945.13934,1.0317607220283185e-10,0.0,0.0
Thermal,GASIMPOR,2028,6.803717641518422e-07,0.004984052946859193,0.00033328352409850036,887.0,101778213.32931766,127036140.0,336307832556.1376,8.756258129241789e-11,0.0,0.0
Thermal,GASIMPOR,2029,7.286516655784835e-07,0.005338453763390382,0.0003571959545884602,887.0,101778213.32931766,127036140.0,314024333085.1351,9.377611485774781e-11,0.0,0.0
Thermal,GASIMPOR,2030,8.389885906086192e-07,0.006143115300650941,0.00040841481051636817,887.0,101778213.32931766,127036140.0,272726418328.8527,1.0797627200205647e-10,0.0,0.0
Thermal,GASIMPOR,2031,8.204157317379263e-07,0.006009042481035012,0.0004007886799772784,887.0,101778213.32931766,127036140.0,278900494570.7443,1.0558597959078187e-10,0.0,0.0
Thermal,GASIMPOR,2032,8.359379207359189e-07,0.006123018989037277,0.00040859543097940027,887.0,101778213.32931766,127036140.0,273721705475.45404,1.0758365646037883e-10,0.0,0.0
Thermal,GASIMPOR,2033,7.929500126637512e-07,0.00581084180825775,0.000389700839638803,887.0,101778213.32931766,127036140.0,288560879854.80206,1.0205119260239881e-10,0.0,0.0
Thermal,GASIMPOR,2034,7.068226444531476e-07,0.005182513860744898,0.000350093238525689,887.0,101778213.32931766,127036140.0,323722443147.7129,9.096676041723262e-11,0.0,0.0
Thermal,GASIMPOR,2035,8.107603829380081e-07,0.005942609280438311,0.00039959994549775013,887.0,101778213.32931766,127036140.0,282221921729.93207,1.043433541487143e-10,0.0,0.0
Thermal,GASNACIO,2023,2209.8715205684643,15645890.365576152,1073299.8158980708,2140.0,387975882.69127166,306490800.0,321.33658742033083,0.11788244786030724,0.0,0.0
Thermal,GASNACIO,2024,1721.1209525319869,12185536.343876427,862639.522451547,2140.0,387975882.69127166,306490800.0,410.57673372436335,0.09181074513143785,0.0,0.0
Thermal,GASNACIO,2025,1465.9398599381045,10378854.2083047,733719.9287893404,2140.0,387975882.69127166,306490800.0,480.8147702111986,0.07819847330357317,0.0,0.0
Thermal,GASNACIO,2026,228.98097120320475,1621185.2760922764,111405.26479593274,2140.0,387975882.69127166,306490800.0,3039.9376171290414,0.012214663679597402,0.0,0.0
Thermal,GASNACIO,2027,196.07561354609066,1388215.3438761726,98476.81213076058,2140.0,387975882.69127166,306490800.0,3548.9109810770838,0.010459374255648584,0.0,0.0
Thermal,GASNACIO,2028,113.24635314420256,801784.1802373983,54226.605014166955,2140.0,387975882.69127166,306490800.0,6139.433611484045,0.006040965366374479,0.0,0.0
Thermal,GASNACIO,2029,98.23714263841538,695518.9698512178,50268.58168191741,2140.0,387975882.69127166,306490800.0,7076.368296051006,0.005240320415568607,0.0,0.0
Thermal,GASNACIO,2030,430.54517524378235,3048259.8406879026,214176.71477456554,2140.0,387975882.69127166,306490800.0,1620.0737637740665,0.022966818975578365,0.0,0.0
Thermal,GASNACIO,2031,252.8626570950683,1790267.6121974858,123591.04176305654,2140.0,387975882.69127166,306490800.0,2753.4985129959255,0.013488598189255976,0.0,0.0
Thermal,GASNACIO,2032,391.33126658947543,2770625.3674175325,192627.19185468566,2140.0,387975882.69127166,306490800.0,1781.7061083190254,0.02087500888647822,0.0,0.0
Thermal,GASNACIO,2033,175.83290506240087,1244896.967810377,84981.80051647931,2140.0,387975882.69127166,306490800.0,3956.663170708479,0.009379555811377163,0.0,0.0
Thermal,GASNACIO,2034,133.60048166238337,945891.410144316,64388.39482142039,2140.0,387975882.69127166,306490800.0,5205.165171924802,0.007126727353645678,0.0,0.0
Thermal,GASNACIO,2035,112.3283427401158,795284.6665690034,53467.69258838452,2140.0,387975882.69127166,306490800.0,6189.550654783603,0.005991995409258085,0.0,0.0
pv_solar,Solar,2023,1398.2708579427465,1398270.8579427465,0.0,752.17,89831666.0385282,12012154.9,73.83554567415459,0.21221261277685669,0.0,0.0
pv_solar,Solar,2024,6169.539426696734,20491774.377950322,0.0,2138.470012286653,280651168.757002,41370078.38603494,55.51678947684008,0.3293407523303015,0.0,0.0
pv_solar,Solar,2025,6374.846328881222,20491774.37494977,0.0,2248.470012362908,292830921.36509335,42973878.387485005,55.8910059546577,0.32365216332037244,0.0,0.0
pv_solar,Solar,2026,6317.248628745412,17727762.27749406,0.0,2466.470012450898,316860197.2102746,46162122.38870567,60.271504930792986,0.29238024386984796,0.0,0.0
pv_solar,Solar,2027,6746.98385933358,18949091.251266856,0.0,2594.4700125674335,328985504.4981142,47758794.39020076,58.64744875477821,0.2968635725907074,0.0,0.0
pv_solar,Solar,2028,6880.792410225817,18276489.544288967,0.0,2722.4700126839452,340199049.835335,49235402.391594484,59.253486730002656,0.2885168916398285,0.0,0.0
pv_solar,Solar,2029,7166.4802675885585,18635640.915404674,0.0,2845.470012813448,350159216.2519221,50546951.39304447,58.514332406230864,0.2875065810089727,0.0,0.0
pv_solar,Solar,2030,7479.656114778691,19337947.286999114,0.0,2954.4700130268566,358310904.70527923,51620383.39532033,57.39157373016472,0.2890000637915592,0.0,0.0
pv_solar,Solar,2031,7461.564347204109,17920140.923457168,0.0,3063.470013509903,365862947.1071939,52614790.40235232,58.48611070365213,0.27804311718659025,0.0,0.0
pv_solar,Solar,2032,7583.501488020751,17613531.893896695,0.0,3154.470013907807,371722589.2951523,53386379.405875474,58.37969456381981,0.27443485374105914,0.0,0.0
pv_solar,Solar,2033,7633.6984110707135,16991127.057470225,0.0,3233.470014183916,376461440.01718223,54010400.40815765,58.616799274370116,0.2695020381918042,0.0,0.0
pv_solar,Solar,2034,8094.1549840381695,18982438.93782926,0.0,3313.47001496566,380931884.2077296,54599040.41404859,56.15328152919195,0.2788588068726199,0.0,0.0
pv_solar,Solar,2035,9149.087641670963,18187857.746624343,0.0,3946.6304578118775,414082640.1645279,58964048.507386595,53.692189391774264,0.2646349610422043,0.0,0.0
