load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2023_Q4_holidays_19h,4494.54,0,-3255.28,1239.26,0
Antioquia,2023_Q4_holidays_20h,4528.89,0,-3271.61,1257.29,0
Antioquia,2023_Q4_holidays_21h,4501.05,0,-3259.06,1241.99,0
Antioquia,2023_Q4_holidays_22h,4435.42,0,-3227.7,1207.72,0
Antioquia,2023_Q4_holidays_23h,4325.46,0,-3170.91,1154.55,0
Antioquia,2024_Q1_labor_0h,3924.12,0,-2795.38,1128.74,0
Antioquia,2024_Q1_labor_1h,3814.12,0,-2753.85,1060.27,0
Antioquia,2024_Q1_labor_2h,3754.74,0,-2730.17,1024.57,0
Antioquia,2024_Q1_labor_3h,3711.81,0,-2712.3,999.508,0
Antioquia,2024_Q1_labor_4h,3686.64,0,-2701.34,985.301,0
Antioquia,2024_Q1_labor_5h,3711.2,0,-2711.92,999.278,0
Antioquia,2024_Q1_labor_6h,3776.88,0,-2733.92,1042.95,0
Antioquia,2024_Q1_labor_7h,3773.8,0,-2713.96,1059.84,0
Antioquia,2024_Q1_labor_8h,3794.6,0,-2681.16,1113.44,0
Antioquia,2024_Q1_labor_9h,3861.86,0,-2682.11,1179.75,0
Antioquia,2024_Q1_labor_10h,3898.68,0,-2676.44,1222.24,0
Antioquia,2024_Q1_labor_11h,3970.64,0,-2705.11,1265.52,0
Antioquia,2024_Q1_labor_12h,4054.43,0,-2753.27,1301.15,0
Antioquia,2024_Q1_labor_13h,4084.98,0,-2786.44,1298.54,0
Antioquia,2024_Q1_labor_14h,4149.62,0,-2843.25,1306.37,0
Antioquia,2024_Q1_labor_15h,4196.59,0,-2873.94,1322.65,0
Antioquia,2024_Q1_labor_16h,4213.2,0,-2892.58,1320.61,0
Antioquia,2024_Q1_labor_17h,4196.69,0,-2896.09,1300.6,0
Antioquia,2024_Q1_labor_18h,4147.21,0,-2877.83,1269.38,0
Antioquia,2024_Q1_labor_19h,4261.61,0,-2928.14,1333.47,0
Antioquia,2024_Q1_labor_20h,4319.17,0,-2955.56,1363.61,0
Antioquia,2024_Q1_labor_21h,4263.6,0,-2929.69,1333.9,0
Antioquia,2024_Q1_labor_22h,4168.08,0,-2888.03,1280.05,0
Antioquia,2024_Q1_labor_23h,4040.68,0,-2837.55,1203.13,0
Antioquia,2024_Q1_holidays_0h,3721.1,0,-2616.19,1104.91,0
Antioquia,2024_Q1_holidays_1h,3700.49,0,-2605.58,1094.91,0
Antioquia,2024_Q1_holidays_2h,3624.81,0,-2562.78,1062.03,0
Antioquia,2024_Q1_holidays_3h,3547.94,0,-2518.07,1029.86,0
Antioquia,2024_Q1_holidays_4h,3517.1,0,-2500.36,1016.74,0
Antioquia,2024_Q1_holidays_5h,3528.5,0,-2506.87,1021.62,0
Antioquia,2024_Q1_holidays_6h,3553.09,0,-2510.39,1042.7,0
