load_zone,timestamp,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
Antioquia,2025_Q2_holidays_19h,4491.91,0,-3098.53,1393.39,0
Antioquia,2025_Q2_holidays_20h,4549.83,0,-3126.44,1423.4,0
Antioquia,2025_Q2_holidays_21h,4481.66,0,-3092.69,1388.98,0
Antioquia,2025_Q2_holidays_22h,4348.55,0,-3025.13,1323.43,0
Antioquia,2025_Q2_holidays_23h,4152.45,0,-2916.87,1235.58,0
Antioquia,2025_Q3_labor_0h,3741.12,0,-2563.2,1177.92,0
Antioquia,2025_Q3_labor_1h,3585.44,0,-2468,1117.44,0
Antioquia,2025_Q3_labor_2h,3488.39,0,-2410,1078.39,0
Antioquia,2025_Q3_labor_3h,3416.98,0,-2367.39,1049.59,0
Antioquia,2025_Q3_labor_4h,3380.34,0,-2345.63,1034.71,0
Antioquia,2025_Q3_labor_5h,3405.33,0,-2359.19,1046.15,0
Antioquia,2025_Q3_labor_6h,3451.01,0,-2376.4,1074.62,0
Antioquia,2025_Q3_labor_7h,3440.84,0,-2349.17,1091.67,0
Antioquia,2025_Q3_labor_8h,3542.32,0,-2384.13,1158.19,0
Antioquia,2025_Q3_labor_9h,3650.66,0,-2424.56,1226.11,0
Antioquia,2025_Q3_labor_10h,3719.72,0,-2447.9,1271.82,0
Antioquia,2025_Q3_labor_11h,3807.85,0,-2489.37,1318.48,0
Antioquia,2025_Q3_labor_12h,3892.33,0,-2538.6,1353.73,0
Antioquia,2025_Q3_labor_13h,3912.88,0,-2562.17,1350.72,0
Antioquia,2025_Q3_labor_14h,3981.49,0,-2625.43,1356.07,0
Antioquia,2025_Q3_labor_15h,4097.9,0,-2732.79,1365.11,0
Antioquia,2025_Q3_labor_16h,4165.29,0,-2805.7,1359.59,0
Antioquia,2025_Q3_labor_17h,4156.37,0,-2815.88,1340.49,0
Antioquia,2025_Q3_labor_18h,4098.35,0,-2789.26,1309.09,0
Antioquia,2025_Q3_labor_19h,4227.93,0,-2860.22,1367.72,0
Antioquia,2025_Q3_labor_20h,4325.21,0,-2914.83,1410.38,0
Antioquia,2025_Q3_labor_21h,4269.18,0,-2883.45,1385.72,0
Antioquia,2025_Q3_labor_22h,4145.84,0,-2815.63,1330.21,0
Antioquia,2025_Q3_labor_23h,3947.95,0,-2695.32,1252.63,0
Antioquia,2025_Q3_holidays_0h,3921.16,0,-2712.18,1208.98,0
Antioquia,2025_Q3_holidays_1h,3738.41,0,-2592.62,1145.79,0
Antioquia,2025_Q3_holidays_2h,3621.4,0,-2516.62,1104.78,0
Antioquia,2025_Q3_holidays_3h,3541.53,0,-2464.02,1077.51,0
Antioquia,2025_Q3_holidays_4h,3504.57,0,-2441.72,1062.86,0
Antioquia,2025_Q3_holidays_5h,3558.92,0,-2478,1080.92,0
Antioquia,2025_Q3_holidays_6h,3659.15,0,-2532.87,1126.28,0
Antioquia,2025_Q3_holidays_7h,3660.91,0,-2509.87,1151.04,0
Antioquia,2025_Q3_holidays_8h,3777.86,0,-2558.23,1219.63,0
Antioquia,2025_Q3_holidays_9h,3890.49,0,-2605.1,1285.4,0
Antioquia,2025_Q3_holidays_10h,3955.47,0,-2628.8,1326.67,0
Antioquia,2025_Q3_holidays_11h,4066.9,0,-2692.27,1374.63,0
Antioquia,2025_Q3_holidays_12h,4178.03,0,-2767.2,1410.83,0
Antioquia,2025_Q3_holidays_13h,4182.99,0,-2782.91,1400.08,0
Antioquia,2025_Q3_holidays_14h,4289.28,0,-2876.42,1412.86,0
Antioquia,2025_Q3_holidays_15h,4450.03,0,-3012.93,1437.09,0
Antioquia,2025_Q3_holidays_16h,4496.9,0,-3060.17,1436.72,0
Antioquia,2025_Q3_holidays_17h,4481.13,0,-3065.48,1415.65,0
Antioquia,2025_Q3_holidays_18h,4383.95,0,-3012.05,1371.91,0
Antioquia,2025_Q3_holidays_19h,4512.6,0,-3087.63,1424.96,0
Antioquia,2025_Q3_holidays_20h,4609.55,0,-3142.42,1467.13,0
Antioquia,2025_Q3_holidays_21h,4548.51,0,-3108.76,1439.76,0
Antioquia,2025_Q3_holidays_22h,4404.05,0,-3024.72,1379.33,0
Antioquia,2025_Q3_holidays_23h,4168.48,0,-2876.09,1292.4,0
Antioquia,2025_Q4_labor_0h,4109.39,0,-2880.02,1229.37,0
Antioquia,2025_Q4_labor_1h,3981.67,0,-2814.48,1167.19,0
Antioquia,2025_Q4_labor_2h,3895.84,0,-2769.08,1126.76,0
Antioquia,2025_Q4_labor_3h,3823.64,0,-2725.55,1098.09,0
Antioquia,2025_Q4_labor_4h,3776.62,0,-2694.8,1081.82,0
Antioquia,2025_Q4_labor_5h,3814.61,0,-2720.81,1093.79,0
Antioquia,2025_Q4_labor_6h,3872.87,0,-2749.65,1123.21,0
Antioquia,2025_Q4_labor_7h,3859.6,0,-2718.13,1141.47,0
Antioquia,2025_Q4_labor_8h,3960.83,0,-2751.8,1209.03,0
Antioquia,2025_Q4_labor_9h,4071.02,0,-2792.62,1278.4,0
Antioquia,2025_Q4_labor_10h,4139.33,0,-2814.17,1325.16,0
Antioquia,2025_Q4_labor_11h,4244.39,0,-2871.1,1373.3,0
Antioquia,2025_Q4_labor_12h,4329.37,0,-2921.17,1408.2,0
