generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
CARTAGENA2,CARTAGENA2,Thermal,Caribe,COMBUSTOLEO,2023,2.663843413133396e-07,0.0024773743742140582,0.00026741897809500067,60.0,6874200.224865375,8593200.0,58064224612.77079,5.068195230466886e-10,,
CARTAGENA2,CARTAGENA2,Thermal,Caribe,COMBUSTOLEO,2025,1.241005361662733e-07,0.0011541349863463416,0.00012458254264874311,60.0,6874200.224865375,8593200.0,124636046739.52306,2.361121312143708e-10,,
CARTAGENA2,CARTAGENA2,Thermal,Caribe,COMBUSTOLEO,2030,1.4144923327115622e-07,0.001315477869421753,0.00014199862209318142,60.0,6874200.224865375,8593200.0,109349480859.53963,2.6911954579748135e-10,,
CARTAGENA2,CARTAGENA2,Thermal,Caribe,COMBUSTOLEO,2035,1.5677320277180585e-07,0.0014579907857777943,0.00015738210989137155,60.0,6874200.224865375,8593200.0,98660995328.62914,2.982747389113505e-10,,
CARTAGENA2,CARTAGENA2,Thermal,Caribe,COMBUSTOLEO,2040,1.9375763795095522e-07,0.0018019460329438837,0.00019451019261675675,60.0,6874200.224865375,8593200.0,79828596127.82076,3.6864086368142153e-10,,
CARTAGENA2,CARTAGENA2,Thermal,Caribe,COMBUSTOLEO,2045,1.9989273883310874e-07,0.0018590024711479113,0.00020066912223073655,60.0,6874200.224865375,8593200.0,77378499674.45877,3.8031343004777147e-10,,
CARTAGENA2,CARTAGENA2,Thermal,Caribe,COMBUSTOLEO,2050,1.1118939609195637e-07,0.0010340613836551944,0.00011162125570637755,60.0,6874200.224865375,8593200.0,139108591012.64938,2.1154755725258057e-10,,
CARTAGENA3,CARTAGENA3,Thermal,Caribe,COMBUSTOLEO,2023,2.7676487747838987e-07,0.002573913360549026,0.0002710552180560107,66.0,7573500.247740526,9452520.0,61517994643.8249,4.786994559955544e-10,,
CARTAGENA3,CARTAGENA3,Thermal,Caribe,COMBUSTOLEO,2025,1.285697494918859e-07,0.001195698670274539,0.0001259173555598683,66.0,7573500.247740526,9452520.0,132426331358.84537,2.2237745518867767e-10,,
CARTAGENA3,CARTAGENA3,Thermal,Caribe,COMBUSTOLEO,2030,1.4596044201974215e-07,0.0013574321107836023,0.00014294927810087492,66.0,7573500.247740526,9452520.0,116648182298.56465,2.5245683205296474e-10,,
CARTAGENA3,CARTAGENA3,Thermal,Caribe,COMBUSTOLEO,2035,1.613982771975679e-07,0.0015010039779373816,0.0001580686307389821,66.0,7573500.247740526,9452520.0,105490718642.55374,2.791584979894283e-10,,
CARTAGENA3,CARTAGENA3,Thermal,Caribe,COMBUSTOLEO,2040,1.9946393577219327e-07,0.0018550146026813975,0.00019534899477721294,66.0,7573500.247740526,9452520.0,85358890486.55327,3.449978133599579e-10,,
CARTAGENA3,CARTAGENA3,Thermal,Caribe,COMBUSTOLEO,2045,2.0541368586432932e-07,0.0019103472785382627,0.0002011760015249482,66.0,7573500.247740526,9452520.0,82886494042.54466,3.5528864996597703e-10,,
CARTAGENA3,CARTAGENA3,Thermal,Caribe,COMBUSTOLEO,2050,1.1444987428024421e-07,0.0010643838308062713,0.00011208877337384279,66.0,7573500.247740526,9452520.0,148763992585.21384,1.9795536578152103e-10,,
CHARQUITO,CHARQUITO,Hidro,Oriental,Water,2023,134.49137603538273,186943.01268918195,0.0,19.4,5382918.176083308,849331.9999999999,47.72940375807957,0.7913864333861903,,
CHARQUITO,CHARQUITO,Hidro,Oriental,Water,2025,134.49137603979423,186943.01269531396,0.0,19.4,5382918.176083308,849331.9999999999,47.72940375655958,0.7913864334121488,,
CHARQUITO,CHARQUITO,Hidro,Oriental,Water,2030,134.4913760032573,186943.01264452763,0.0,19.4,5382918.176083308,849331.9999999999,47.72940376914849,0.7913864331971547,,
CHARQUITO,CHARQUITO,Hidro,Oriental,Water,2035,134.4913760339847,186943.01268723872,0.0,19.4,5382918.176083308,849331.9999999999,47.72940375856127,0.7913864333779639,,
CHARQUITO,CHARQUITO,Hidro,Oriental,Water,2040,134.49137507080505,186943.011348419,0.0,19.4,5382918.176083308,849331.9999999999,47.729404090427686,0.7913864277103342,,
CHARQUITO,CHARQUITO,Hidro,Oriental,Water,2045,134.4913738875926,186943.0097037537,0.0,19.4,5382918.176083308,849331.9999999999,47.729404498107066,0.7913864207479675,,
CHARQUITO,CHARQUITO,Hidro,Oriental,Water,2050,134.49137603591657,186943.01268992398,0.0,19.4,5382918.176083308,849331.9999999999,47.72940375789564,0.7913864333893315,,
CHIVOR,CHIVOR,Hidro,Oriental,Water,2023,3550.3627098914935,4935004.166749175,0.0,1000.0,115290003.77130853,43780000.0,46.19387407408582,0.40529254679126625,,
CHIVOR,CHIVOR,Hidro,Oriental,Water,2025,3550.3627098984025,4935004.166758779,0.0,1000.0,115290003.77130853,43780000.0,46.19387407399863,0.40529254679205495,,
CHIVOR,CHIVOR,Hidro,Oriental,Water,2030,3550.3627098802244,4935004.166733513,0.0,1000.0,115290003.77130853,43780000.0,46.19387407422802,0.4052925467899799,,
CHIVOR,CHIVOR,Hidro,Oriental,Water,2035,3550.362709874701,4935004.166725834,0.0,1000.0,115290003.77130853,43780000.0,46.193874074297725,0.4052925467893494,,
CHIVOR,CHIVOR,Hidro,Oriental,Water,2040,3550.3627089522734,4935004.165443659,0.0,1000.0,115290003.77130853,43780000.0,46.193874085938326,0.4052925466840494,,
